,0,1,C,A,T,H,CA,C_map
1g8kC01,-0.9128728,4.4656577,2,60,40,4210,2.60,Mainly Beta
2g50F03,-4.3345256,5.900816,2,40,33,10,2.40,Mainly Beta
1e1hB02,3.0599065,4.5455594,4,10,1280,10,4.10,Few Sec. Str.
3ipjA01,0.10307456,4.3445587,3,30,1360,60,3.30,Alpha Beta
6jptA00,0.08065501,4.812901,3,30,230,90,3.30,Alpha Beta
1wv8A00,-3.9648285,1.1202359,3,30,2390,10,3.30,Alpha Beta
1poiA02,-2.6267877,4.2174,3,30,30,40,3.30,Alpha Beta
4onsB00,1.8617127,-2.2554615,6,10,250,2780,6.10,Special
4gfxA00,-4.527044,4.044114,2,60,40,640,2.60,Mainly Beta
3ci3A01,7.6663,-2.9762774,1,20,1200,10,1.20,Mainly Alpha
2hbaA00,2.6237166,4.081723,3,40,5,10,3.40,Alpha Beta
4f55A02,-0.39786232,4.296528,6,20,240,60,6.20,Special
5kzwA01,-0.00035697193,4.304981,4,10,110,10,4.10,Few Sec. Str.
1k3xA01,-3.146668,5.511004,3,20,190,10,3.20,Alpha Beta
3g7vA02,1.7465528,0.55213946,6,10,250,2190,6.10,Special
4jpsB02,3.4316905,-7.901178,1,10,287,1490,1.10,Mainly Alpha
3nrfA00,-4.279137,4.1267047,2,60,40,4110,2.60,Mainly Beta
3gw6A03,-5.8270226,0.15406139,3,30,2460,10,3.30,Alpha Beta
2hb0A01,-4.189382,4.130971,2,60,40,2520,2.60,Mainly Beta
1t5oA01,6.575546,-2.777199,1,20,120,420,1.20,Mainly Alpha
2w82A02,4.0047665,0.93114805,1,10,8,560,1.10,Mainly Alpha
4r80A00,-2.1033063,3.9544828,3,10,450,630,3.10,Alpha Beta
4mveA00,-2.832724,5.205014,2,40,128,580,2.40,Mainly Beta
4arcA04,-3.237273,5.167799,2,20,28,290,2.20,Mainly Beta
4k12B00,6.5051103,-4.030095,1,20,81,20,1.20,Mainly Alpha
2azeB00,1.2185401,-9.9214945,6,10,250,540,6.10,Special
2jaeA02,-1.6487571,4.707925,3,90,660,10,3.90,Alpha Beta
4qmdA00,2.5745816,3.4830375,3,90,1290,10,3.90,Alpha Beta
3n40P02,-3.4987304,4.677823,2,60,40,3200,2.60,Mainly Beta
2xvtC00,5.0237236,0.6069743,1,10,150,510,1.10,Mainly Alpha
3bpjB00,2.501523,-3.5268016,1,10,246,60,1.10,Mainly Alpha
4gy7A03,-2.8863785,4.98976,2,10,150,10,2.10,Mainly Beta
4zquA00,0.67249835,2.7785778,3,40,1350,110,3.40,Alpha Beta
1floA01,4.2239385,1.351283,3,30,300,80,3.30,Alpha Beta
2i3tD01,-0.29808617,3.1477876,6,20,50,40,6.20,Special
2kj1A00,1.5874491,-8.907226,6,10,250,350,6.10,Special
1avoA00,2.2486107,-4.7405367,1,20,5,120,1.20,Mainly Alpha
2fyuF00,2.0519924,-2.5011897,1,10,1090,10,1.10,Mainly Alpha
3alrB00,3.6997795,3.1434455,4,10,60,30,4.10,Few Sec. Str.
2conA00,-8.055318,-2.266416,6,20,210,10,6.20,Special
4whsD00,-3.3153288,3.7537727,2,60,130,10,2.60,Mainly Beta
3kmiA00,6.581542,-2.2175343,1,20,120,940,1.20,Mainly Alpha
2v0cA03,-2.2004936,5.0842113,2,30,210,10,2.30,Mainly Beta
4gkwA00,1.7359066,-13.17315,6,10,140,2140,6.10,Special
4xduA00,1.2906581,3.8220525,3,10,520,10,3.10,Alpha Beta
1u0jA01,4.811573,0.8797676,1,10,10,950,1.10,Mainly Alpha
2h7oA02,3.4523747,-5.102149,1,20,58,1230,1.20,Mainly Alpha
2jryA00,2.0152564,5.116272,4,10,40,80,4.10,Few Sec. Str.
1vwxT02,-4.3343663,-1.2512598,6,10,250,3260,6.10,Special
2wscK00,3.0118032,-1.2330521,1,10,286,40,1.10,Mainly Alpha
1m8nB00,-7.0209556,8.768888,2,160,10,20,2.160,Mainly Beta
2e9hA02,-2.5127757,4.54214,2,20,25,350,2.20,Mainly Beta
3i33A02,0.4943181,4.6124005,3,30,30,30,3.30,Alpha Beta
4bbyA02,-1.5841835,4.3759665,3,30,160,650,3.30,Alpha Beta
3it4B01,3.9352703,-0.7161607,3,30,2330,10,3.30,Alpha Beta
3fedA02,-1.6851679,4.647823,3,50,30,30,3.50,Alpha Beta
3kxeC01,1.769478,-7.1252723,6,10,10,120,6.10,Special
3fcsA04,-4.754127,3.863589,2,60,40,1530,2.60,Mainly Beta
1fn9A02,1.6933694,2.458904,3,90,1320,10,3.90,Alpha Beta
6em3h02,-0.11528591,0.6117253,6,10,250,3450,6.10,Special
1zylA01,-3.3374302,4.921448,3,30,200,70,3.30,Alpha Beta
4oltB01,4.7228804,1.7832963,1,20,141,10,1.20,Mainly Alpha
4tpvA00,1.2038636,3.0971682,3,40,33,10,3.40,Alpha Beta
2bkyA00,0.3211414,4.1041474,3,30,110,20,3.30,Alpha Beta
1nkdA00,5.8076816,-4.853161,1,10,287,230,1.10,Mainly Alpha
2uv8A01,2.637505,-2.0238285,3,90,25,70,3.90,Alpha Beta
2o9xA02,4.4933033,2.1477036,1,10,4070,10,1.10,Mainly Alpha
3cxbA02,4.495871,0.16222899,3,30,390,70,3.30,Alpha Beta
3mcwA00,0.44622707,3.3237975,3,40,50,850,3.40,Alpha Beta
1r0mA01,0.9486303,3.302131,3,30,390,10,3.30,Alpha Beta
2vfrA02,-0.30606392,4.9709888,3,30,465,10,3.30,Alpha Beta
3aiiA02,-3.2593217,5.642429,2,40,240,100,2.40,Mainly Beta
2ynmD04,4.601732,1.5612215,1,10,8,550,1.10,Mainly Alpha
1vh6A01,3.660011,-3.8913865,6,10,140,1940,6.10,Special
1tvsA00,4.137711,1.5191013,4,10,210,10,4.10,Few Sec. Str.
2zouB00,-3.3020117,5.1993446,2,60,40,4060,2.60,Mainly Beta
3bf0A02,1.9387996,-2.5993178,3,40,1750,10,3.40,Alpha Beta
3vvmA02,4.162986,0.2907257,1,10,1740,110,1.10,Mainly Alpha
4h5bA00,0.27623105,3.455548,3,30,1460,70,3.30,Alpha Beta
3rfaA01,4.698612,2.7688928,1,10,150,530,1.10,Mainly Alpha
4gl6A01,-2.5750256,4.2522035,3,10,450,570,3.10,Alpha Beta
1vajA02,1.5754688,4.3514996,3,30,1490,150,3.30,Alpha Beta
2ob3A00,1.6022955,3.3797004,3,20,20,140,3.20,Alpha Beta
2cyjA00,0.5866119,4.7203965,3,40,1230,10,3.40,Alpha Beta
4a57A01,3.4889941,0.43408483,3,30,420,530,3.30,Alpha Beta
1vw4V00,-4.9198422,-0.606554,6,20,130,10,6.20,Special
2zw3A00,7.029575,-3.137325,1,20,1440,80,1.20,Mainly Alpha
2kluA00,1.4971894,-1.3448081,1,20,5,900,1.20,Mainly Alpha
2yvsA02,-3.0211048,5.471205,3,30,70,2560,3.30,Alpha Beta
5xzgA02,0.02076202,3.543413,3,30,460,90,3.30,Alpha Beta
2cxnA02,1.6923633,3.360151,3,40,50,10490,3.40,Alpha Beta
3k8rA01,-3.12941,5.8071275,3,30,2020,40,3.30,Alpha Beta
1khcA02,4.5688963,1.269307,1,10,720,50,1.10,Mainly Alpha
1twfB06,-0.7595435,4.058369,2,40,270,10,2.40,Mainly Beta
2eucA00,5.52491,-0.14644213,1,10,8,570,1.10,Mainly Alpha
2iw3A05,-4.5221725,6.0740876,2,40,50,990,2.40,Mainly Beta
3u02A01,0.8142948,4.167041,3,30,70,2200,3.30,Alpha Beta
5o15B00,-2.636545,3.8747425,3,10,129,110,3.10,Alpha Beta
1kblA02,4.1120443,1.7381355,1,10,189,10,1.10,Mainly Alpha
3a3cA03,4.5832214,2.528148,1,10,287,2900,1.10,Mainly Alpha
4hsaF02,-4.9464445,3.8430781,2,60,40,2150,2.60,Mainly Beta
3mstA00,1.1719621,3.6412532,3,40,190,200,3.40,Alpha Beta
3ajdA01,0.03868594,4.423682,3,30,70,1170,3.30,Alpha Beta
3hrzC01,-3.9026554,4.7466683,2,20,210,20,2.20,Mainly Beta
4dczA00,0.24204414,3.729307,3,30,70,3600,3.30,Alpha Beta
3ig5A03,5.3276625,3.0415938,1,10,150,710,1.10,Mainly Alpha
3n01A00,3.1392043,2.7921898,3,30,70,2470,3.30,Alpha Beta
6ao9A00,1.1167203,2.2756174,3,30,70,1230,3.30,Alpha Beta
3bzcA02,5.606792,-0.6931101,1,10,3500,10,1.10,Mainly Alpha
4i43B02,3.866117,-2.1431692,3,30,43,40,3.30,Alpha Beta
3q1pA01,4.9144177,-2.2284276,6,10,250,1120,6.10,Special
2yk0A03,5.168224,-1.1145504,1,20,58,1930,1.20,Mainly Alpha
1vw4101,3.6368012,1.38183,1,20,58,1180,1.20,Mainly Alpha
1sf9A02,-2.9562068,5.6309266,2,30,30,340,2.30,Mainly Beta
2gjhA00,-1.1747462,3.8747532,3,30,1070,20,3.30,Alpha Beta
4w4kB00,5.0124354,-4.106818,1,20,1260,20,1.20,Mainly Alpha
2gfpA00,7.8273573,-2.7005863,1,20,1720,10,1.20,Mainly Alpha
2pw8I00,-0.87265533,4.684717,2,70,10,10,2.70,Mainly Beta
3u88M00,-0.0022902798,-2.9379606,6,10,250,2390,6.10,Special
1e2tA01,3.6213074,1.8784143,6,10,140,1930,6.10,Special
2ztbA02,-4.9235497,4.4678874,2,60,40,4280,2.60,Mainly Beta
4bllA02,2.670507,3.910403,1,10,420,10,1.10,Mainly Alpha
4fs7A00,-5.991917,6.6808243,3,80,10,10,3.80,Alpha Beta
3hl1A02,4.426569,-0.10036427,6,10,140,1530,6.10,Special
2fzlA02,5.190496,0.060062476,6,10,140,1180,6.10,Special
5ysnB02,1.2484763,4.285936,3,40,50,11240,3.40,Alpha Beta
4illB01,-2.375661,4.974831,2,40,30,310,2.40,Mainly Beta
2p64A00,3.7714458,0.7557498,6,10,250,1840,6.10,Special
3gf6A00,-4.093312,4.421095,2,60,120,750,2.60,Mainly Beta
2m5yA01,0.73257494,4.722548,3,30,70,2390,3.30,Alpha Beta
3gwiA00,2.1384237,2.0413258,3,40,1110,10,3.40,Alpha Beta
5xxuG02,1.1945364,-8.565988,1,20,5,2650,1.20,Mainly Alpha
4a94C00,-2.851699,4.5961556,2,10,25,90,2.10,Mainly Beta
2kdxA00,0.9559343,2.723653,3,30,2320,80,3.30,Alpha Beta
3dohA01,-3.872422,4.365468,2,60,40,2180,2.60,Mainly Beta
4ce8A00,-4.1859746,4.5025563,2,60,120,400,2.60,Mainly Beta
3w5hA02,0.7879916,4.8630943,3,40,50,80,3.40,Alpha Beta
1gkuB04,3.2046425,2.6977713,3,30,56,120,3.30,Alpha Beta
1vkyB02,-3.2393548,5.8233232,2,40,10,240,2.40,Mainly Beta
2ob9A00,3.0963974,0.60192215,3,30,2220,20,3.30,Alpha Beta
2k60A01,4.2362747,3.3957994,1,10,238,180,1.10,Mainly Alpha
4bgpA02,4.829536,2.899768,1,10,472,180,1.10,Mainly Alpha
4aybA05,-0.07649087,4.0872383,4,10,320,40,4.10,Few Sec. Str.
3n5bB01,-3.246216,5.1613483,2,30,30,660,2.30,Mainly Beta
3if4A01,-3.1823099,4.275359,2,20,20,40,2.20,Mainly Beta
5nqzA02,-4.9213514,3.0766504,2,40,160,90,2.40,Mainly Beta
1erdA00,5.400887,2.8789299,1,10,10,190,1.10,Mainly Alpha
2vf7A02,3.8270872,3.0654416,1,20,1580,10,1.20,Mainly Alpha
3s0xA01,4.9264517,0.76136035,1,20,120,1220,1.20,Mainly Alpha
2e7vA01,1.0324186,3.6213553,3,30,70,960,3.30,Alpha Beta
5ajiB01,6.0468163,-4.2822347,1,10,287,1260,1.10,Mainly Alpha
4p0pB02,4.6084485,1.5948884,1,10,150,670,1.10,Mainly Alpha
1xn8A00,5.1100836,-0.39141002,1,10,3230,10,1.10,Mainly Alpha
1af7A01,2.224801,1.5541874,1,10,155,10,1.10,Mainly Alpha
4aq1A03,-3.5706024,5.1426663,2,60,40,3440,2.60,Mainly Beta
4ojdH01,-4.208255,3.9318101,2,60,98,60,2.60,Mainly Beta
4i8oA04,6.1886325,-1.6271257,6,10,250,2650,6.10,Special
2kcpA01,-3.2098494,5.5906415,2,40,10,310,2.40,Mainly Beta
3nqiA02,-4.231667,4.2261763,2,60,40,3220,2.60,Mainly Beta
4x5pA00,-4.207523,4.116636,2,60,40,1090,2.60,Mainly Beta
3txnA00,7.201122,-0.09542641,1,25,40,570,1.25,Mainly Alpha
4zgfA00,-2.8820894,5.4005303,2,40,128,270,2.40,Mainly Beta
4eirA00,-3.5302022,4.620568,2,70,50,70,2.70,Mainly Beta
2yqpA00,2.2743618,4.9230843,3,30,60,220,3.30,Alpha Beta
1hw7A02,1.1583364,1.5240797,1,10,287,480,1.10,Mainly Alpha
3mqzA00,1.504247,3.0893774,3,30,930,20,3.30,Alpha Beta
2xjpA02,2.8278797,4.873229,6,20,60,20,6.20,Special
3kihD00,-3.0184717,6.5701327,2,20,25,650,2.20,Mainly Beta
1y07B01,-3.0277145,5.1120863,6,20,90,10,6.20,Special
1vwxO02,0.566106,-4.2409573,6,10,250,3250,6.10,Special
3nbcA00,-3.045316,5.2953653,2,80,10,50,2.80,Mainly Beta
4usaA04,1.3427585,2.6087701,3,30,365,10,3.30,Alpha Beta
2jiwA03,7.2271976,-2.1246102,1,20,58,460,1.20,Mainly Alpha
4fcaA02,4.588221,2.3937135,3,40,390,80,3.40,Alpha Beta
4bn4A02,3.5436113,3.6811488,3,30,1600,10,3.30,Alpha Beta
4ohyA01,-7.253963,6.6262584,2,60,120,1030,2.60,Mainly Beta
5jryA02,1.1728016,4.8173547,3,40,309,10,3.40,Alpha Beta
1eayD00,0.57794034,4.6781163,3,30,70,400,3.30,Alpha Beta
3canA00,1.0562459,4.4857388,3,80,30,10,3.80,Alpha Beta
6d55B01,4.630679,0.4709602,1,20,870,10,1.20,Mainly Alpha
3o3mD03,1.3062395,3.455918,3,40,50,11900,3.40,Alpha Beta
2micA00,1.8609833,-7.29378,6,10,250,1780,6.10,Special
3c9iA02,-1.0248203,1.853883,6,10,140,940,6.10,Special
3fbqA02,-4.4919953,3.6264944,2,60,40,1640,2.60,Mainly Beta
3n5bB02,5.512437,0.96969515,6,10,250,870,6.10,Special
4rlzA02,-3.8711915,5.3682475,2,40,30,120,2.40,Mainly Beta
2xskA00,-4.84214,4.332499,2,60,40,2420,2.60,Mainly Beta
3tixB03,1.2142308,4.495724,3,40,50,11490,3.40,Alpha Beta
2qn6B00,0.54802936,3.0489476,3,30,70,1130,3.30,Alpha Beta
4hkhA00,-4.384227,4.4077234,2,30,110,20,2.30,Mainly Beta
3oqiB00,3.2886105,1.3466935,3,40,50,11710,3.40,Alpha Beta
4wz8B02,-3.0012875,4.2220974,2,40,460,10,2.40,Mainly Beta
2yfvC00,1.4434005,-7.636728,6,10,250,2010,6.10,Special
3fwcB00,1.8011129,-13.78097,6,10,250,2880,6.10,Special
2vwaA00,3.9360824,-0.52545565,1,20,58,1330,1.20,Mainly Alpha
3h20A01,-1.9732277,4.27835,3,30,1490,240,3.30,Alpha Beta
3ajeA02,0.85429573,5.4381304,3,40,50,11030,3.40,Alpha Beta
2mrlA00,-0.68351614,4.064329,1,10,150,610,1.10,Mainly Alpha
4f3nA00,0.9320015,4.3470426,3,40,50,12710,3.40,Alpha Beta
3adyA00,0.15616941,4.933199,3,55,50,60,3.55,Alpha Beta
4r5rA00,3.1324556,5.393974,4,10,70,10,4.10,Few Sec. Str.
4lrvF00,3.7702847,1.1029792,1,10,1220,160,1.10,Mainly Alpha
5cqeB01,3.6896758,2.1027434,1,20,91,10,1.20,Mainly Alpha
1pbyA02,-4.505112,4.6486726,2,40,128,120,2.40,Mainly Beta
2w83C00,1.834536,-13.342828,1,20,5,1000,1.20,Mainly Alpha
4apmA03,-3.1058648,4.8523965,2,60,40,4360,2.60,Mainly Beta
3al5A02,2.552359,-3.9282815,6,10,140,1470,6.10,Special
1sr8A03,1.0154877,5.016251,3,40,50,10720,3.40,Alpha Beta
2gviA01,4.444634,2.2157712,1,10,3320,10,1.10,Mainly Alpha
3qrlA00,-4.6732645,3.3528886,2,60,40,1970,2.60,Mainly Beta
3vrdB03,-2.243996,-0.10480682,3,90,760,10,3.90,Alpha Beta
3fwbB00,1.9308585,-12.871776,1,20,5,1760,1.20,Mainly Alpha
2m3xC02,-3.1382103,6.286682,2,40,10,360,2.40,Mainly Beta
2a2fX02,6.4513955,-2.1953454,1,20,58,670,1.20,Mainly Alpha
5io9A00,-1.0821785,4.7383084,3,10,20,230,3.10,Alpha Beta
4nkbA01,-2.2210152,4.339445,3,30,1120,120,3.30,Alpha Beta
4zboC00,-5.7512245,4.153555,2,40,400,10,2.40,Mainly Beta
2oblA02,2.4412086,1.3529583,1,20,1270,330,1.20,Mainly Alpha
4ltyA02,-0.23624614,5.1829076,3,30,160,720,3.30,Alpha Beta
1dc1A02,5.5622253,0.74870217,1,10,238,90,1.10,Mainly Alpha
1xaoA02,0.3461123,2.4136646,6,10,250,310,6.10,Special
2l48A00,-1.1839662,4.3733544,3,30,70,2030,3.30,Alpha Beta
1lvkA03,3.6759686,1.8850569,1,10,10,820,1.10,Mainly Alpha
3cf6E01,4.4187465,2.246475,1,10,8,1240,1.10,Mainly Alpha
5wvoC02,3.7750375,1.072364,1,10,10,2230,1.10,Mainly Alpha
1cpyA02,6.0622873,0.005420598,1,10,287,410,1.10,Mainly Alpha
1iqzA00,0.6681689,4.5533886,3,30,70,20,3.30,Alpha Beta
2m3kA00,4.423139,0.07495753,3,30,700,50,3.30,Alpha Beta
5jviE01,2.1129034,2.6454558,3,10,170,10,3.10,Alpha Beta
1p1hB01,-2.988887,0.898268,3,30,2360,10,3.30,Alpha Beta
1sx3A01,6.8628993,-1.6639248,1,10,560,10,1.10,Mainly Alpha
4h6cB00,-5.1267695,4.1705627,2,40,480,10,2.40,Mainly Beta
3onqA03,4.940149,2.115527,1,10,10,2840,1.10,Mainly Alpha
2egtA01,-2.7735822,5.7014275,6,20,50,50,6.20,Special
5ok4A02,3.3263948,-2.6082778,1,20,120,1300,1.20,Mainly Alpha
3me5A01,2.792632,2.9259841,1,10,260,140,1.10,Mainly Alpha
3vywA01,4.1841984,0.7325284,1,20,120,1180,1.20,Mainly Alpha
4mloA02,3.2575161,1.4031992,1,10,10,1310,1.10,Mainly Alpha
3od8F00,0.37759697,4.359797,3,30,1740,10,3.30,Alpha Beta
2gnoA02,4.9251413,2.024044,1,10,8,250,1.10,Mainly Alpha
2dq5A01,1.064841,3.8699303,4,10,240,20,4.10,Few Sec. Str.
1vw4L02,3.329127,1.1515806,1,10,246,170,1.10,Mainly Alpha
2dm9A00,1.458403,3.6609776,3,30,2320,30,3.30,Alpha Beta
4zc3A00,5.626509,1.897111,1,10,10,1400,1.10,Mainly Alpha
2l2tA01,2.4978008,-7.706496,6,10,250,880,6.10,Special
1ojhA00,0.53249335,-3.9532151,1,10,287,670,1.10,Mainly Alpha
3d8lA00,4.9789214,0.96806365,1,10,8,940,1.10,Mainly Alpha
4nc6A02,5.081367,1.1936871,1,10,8,270,1.10,Mainly Alpha
2yt4A01,-0.4571465,3.9948647,3,30,160,590,3.30,Alpha Beta
2hzmG01,0.30712283,4.5871625,3,30,310,180,3.30,Alpha Beta
4pkcC00,-3.2280133,4.5783134,6,20,90,20,6.20,Special
3nuhB03,-1.391745,3.8682208,3,10,20,690,3.10,Alpha Beta
1x74A03,2.918201,3.103859,6,10,250,260,6.10,Special
1ro7C00,0.7320207,4.790716,3,90,1480,10,3.90,Alpha Beta
3uwpA01,4.5608273,-0.79015756,1,10,260,60,1.10,Mainly Alpha
1bm8A00,3.195381,2.8753676,3,10,260,10,3.10,Alpha Beta
3u1uA01,-2.0308383,5.0092545,3,90,70,200,3.90,Alpha Beta
2jisA01,2.7526793,1.4528462,3,90,1150,170,3.90,Alpha Beta
3sovA02,-0.1914959,4.8735394,2,10,25,10,2.10,Mainly Beta
6f2mA01,-1.2930332,4.5969,3,30,200,190,3.30,Alpha Beta
4xotA01,2.7657907,3.0194185,6,10,20,90,6.10,Special
1l5aA02,2.683608,-3.7319076,6,10,250,80,6.10,Special
3g3tA00,1.0775071,2.9876423,3,20,100,30,3.20,Alpha Beta
1k3eA01,-0.25646392,3.603509,1,10,287,390,1.10,Mainly Alpha
3kt7A02,0.12410554,3.4208632,3,60,130,20,3.60,Alpha Beta
4g08A02,0.7588841,2.424771,3,30,1370,120,3.30,Alpha Beta
1nz0D00,1.2015511,2.956947,3,30,230,10,3.30,Alpha Beta
3ksxA03,4.5944495,2.1475925,6,10,10,20,6.10,Special
1oqjA00,3.8241236,3.7483404,3,10,390,10,3.10,Alpha Beta
2qtwB02,-3.85923,4.6711197,2,60,120,690,2.60,Mainly Beta
3ixlA00,1.2502823,4.38165,3,40,50,12500,3.40,Alpha Beta
4omfB02,-1.1572989,5.2799535,3,10,450,750,3.10,Alpha Beta
2uv8G01,3.8766007,1.0036504,1,20,1050,120,1.20,Mainly Alpha
3v5uA02,7.93265,-2.6564069,1,20,1420,30,1.20,Mainly Alpha
2qyaA01,-1.9767834,4.47511,3,30,1860,10,3.30,Alpha Beta
3cx5F00,4.2281933,-1.4765694,1,10,287,20,1.10,Mainly Alpha
4g38A01,0.27039942,4.1843324,3,90,480,10,3.90,Alpha Beta
6bogA07,0.8709151,4.392828,3,30,360,80,3.30,Alpha Beta
1m6yA02,4.3241625,1.9433913,1,10,150,170,1.10,Mainly Alpha
2vb1A00,4.4067,2.5191774,1,10,530,10,1.10,Mainly Alpha
4akgA14,6.5887523,-1.2655581,1,20,1280,160,1.20,Mainly Alpha
1gqeA02,0.33072644,4.754388,3,30,70,1660,3.30,Alpha Beta
4x9xA01,1.0475585,4.399624,3,40,50,10170,3.40,Alpha Beta
3ot9A02,0.18427758,4.49804,3,30,70,1250,3.30,Alpha Beta
3vcxA01,-1.8561958,5.2275853,3,30,720,120,3.30,Alpha Beta
4irvA00,6.5318437,-1.242202,1,10,357,130,1.10,Mainly Alpha
3x01B01,3.682782,2.2635145,3,30,800,10,3.30,Alpha Beta
1q7zA01,1.3157681,4.178432,3,20,20,330,3.20,Alpha Beta
3a9sA02,3.1672215,1.4870557,3,40,275,10,3.40,Alpha Beta
4n1iA00,-2.8733337,4.800347,2,115,10,20,2.115,Mainly Beta
4ob0B01,2.2852244,1.6669744,1,10,472,20,1.10,Mainly Alpha
1w36D01,4.2857966,2.4753537,1,10,10,1020,1.10,Mainly Alpha
5y5s100,2.037459,-4.8128624,4,10,220,20,4.10,Few Sec. Str.
1ud9A00,-2.6433794,4.1656413,3,70,10,10,3.70,Alpha Beta
2v8iA03,3.3020527,5.0038824,3,90,105,40,3.90,Alpha Beta
2e9xG00,2.4198248,2.333279,1,20,58,2050,1.20,Mainly Alpha
3i9v101,2.668776,1.1705035,6,10,250,1450,6.10,Special
3cxbA01,2.0087776,2.8929865,3,30,2440,10,3.30,Alpha Beta
3mxnA02,4.6304584,0.6905821,6,10,140,770,6.10,Special
2gefA02,0.87848985,4.7813096,3,40,50,11300,3.40,Alpha Beta
2h4oA00,-6.5938487,-0.64369273,6,20,120,10,6.20,Special
3hxlA02,-3.22406,5.38074,2,60,40,4290,2.60,Mainly Beta
3no7A00,2.3361204,-1.2244428,6,10,180,30,6.10,Special
5azpA02,-5.23969,2.7862294,2,20,200,10,2.20,Mainly Beta
2uxwA02,4.510089,1.2125357,1,10,540,10,1.10,Mainly Alpha
2i15A02,4.140722,1.2048966,1,20,120,510,1.20,Mainly Alpha
3oipA01,-4.703675,6.036767,2,40,50,800,2.40,Mainly Beta
1xszA03,1.3105632,3.3867292,3,30,310,140,3.30,Alpha Beta
1muwA00,2.24837,2.301117,3,20,20,150,3.20,Alpha Beta
2q6kA02,-2.1609328,5.372083,2,40,30,90,2.40,Mainly Beta
5kh0A03,0.41624415,4.8267803,3,40,50,11410,3.40,Alpha Beta
2a3dA00,1.5198236,-2.8695176,1,20,58,130,1.20,Mainly Alpha
4yonA01,5.898879,-1.8616589,1,20,900,10,1.20,Mainly Alpha
1y60A00,2.9073215,1.3825222,3,30,230,60,3.30,Alpha Beta
2kz9A00,1.8715172,-12.501252,6,10,250,1620,6.10,Special
3kvwA01,-0.841715,4.0781164,3,30,10,30,3.30,Alpha Beta
1m1eB01,3.8176565,0.81156945,1,10,10,490,1.10,Mainly Alpha
4kddA01,6.7062836,-4.923827,1,10,132,20,1.10,Mainly Alpha
4xpmB00,-2.3622363,5.097281,3,40,1840,10,3.40,Alpha Beta
3facA00,-2.6269314,5.7307925,2,170,150,70,2.170,Mainly Beta
3o2rA00,6.128148,-0.7777065,1,10,1520,10,1.10,Mainly Alpha
3a9zA02,4.274055,-3.9121845,1,10,260,50,1.10,Mainly Alpha
4h6qA00,1.6450903,4.10423,3,20,20,220,3.20,Alpha Beta
2jekA00,4.417102,1.5732794,1,25,40,380,1.25,Mainly Alpha
2xqhA03,1.5813496,-8.988989,6,10,250,1980,6.10,Special
4ayoA00,3.932849,0.9216884,1,50,10,10,1.50,Mainly Alpha
3ungC02,5.5999255,1.8524193,1,10,10,1720,1.10,Mainly Alpha
3zjaA01,-3.9356647,5.7816305,2,60,40,1890,2.60,Mainly Beta
6qv7A00,6.3347893,-1.6389593,1,40,20,10,1.40,Mainly Alpha
3p3eA02,0.39561987,4.5111217,3,30,1700,10,3.30,Alpha Beta
2fgyA01,4.7467704,-2.1040726,1,20,120,1310,1.20,Mainly Alpha
3r84A00,3.463613,-6.3433814,1,10,287,3490,1.10,Mainly Alpha
6jgjA00,-4.273955,4.1566014,2,40,155,10,2.40,Mainly Beta
4mtmA01,-5.306307,5.628136,2,60,40,3940,2.60,Mainly Beta
1t6aA02,-1.6621737,4.622902,3,30,310,120,3.30,Alpha Beta
3fo8D03,-0.08059695,2.73597,6,10,250,2160,6.10,Special
4m0mA04,5.0680246,0.29636285,1,20,1270,440,1.20,Mainly Alpha
2wbtA01,2.4693627,-1.9327848,6,20,390,10,6.20,Special
4onrA00,8.029655,-3.038419,1,20,1420,40,1.20,Mainly Alpha
2f9hA00,-3.1049187,5.66196,2,40,33,40,2.40,Mainly Beta
2qkhA00,1.0739927,2.8262467,4,10,1240,10,4.10,Few Sec. Str.
3rjvA02,4.8851504,2.6140661,1,25,40,740,1.25,Mainly Alpha
1wcwA01,1.3449036,4.7676706,3,40,50,10090,3.40,Alpha Beta
3eslA02,6.1125197,0.73631495,1,25,40,930,1.25,Mainly Alpha
3ptyA02,-2.941583,4.543457,2,60,120,940,2.60,Mainly Beta
1pqhB00,-3.7021525,5.872596,2,40,40,20,2.40,Mainly Beta
3b21A00,1.1560769,3.70361,3,90,70,140,3.90,Alpha Beta
3holA03,-3.2115247,4.7472744,2,40,128,240,2.40,Mainly Beta
2re2A00,0.23245375,4.915697,3,30,420,130,3.30,Alpha Beta
2ih2A02,0.31028986,3.7699797,3,90,220,10,3.90,Alpha Beta
5hsqA03,5.7348404,0.17129628,3,30,450,270,3.30,Alpha Beta
2r01A02,-2.4255826,3.887088,2,20,180,10,2.20,Mainly Beta
3b4sB01,4.112081,1.514185,1,10,287,790,1.10,Mainly Alpha
5xzgA01,4.8499255,0.6201746,1,10,1410,40,1.10,Mainly Alpha
3madA01,-1.6999986,2.4800005,6,10,140,2150,6.10,Special
2ph7A01,3.6912668,0.14952438,1,10,3400,10,1.10,Mainly Alpha
3p24A01,-3.38768,4.4217777,2,40,128,470,2.40,Mainly Beta
2fkcA01,0.693492,1.7416607,3,40,1350,40,3.40,Alpha Beta
2g0qA02,1.5445522,-1.7283694,6,10,250,210,6.10,Special
2zxrA04,5.2846136,0.5988085,3,40,50,12810,3.40,Alpha Beta
2p8iC00,-0.07649002,4.4157896,3,30,70,1240,3.30,Alpha Beta
