,0,1,C,A,T,H,CA,C_map
4uhvA04,6.3542037,3.3128235,2,40,50,230,2.40,Mainly Beta
1sluA00,5.7821608,0.48411396,2,60,40,550,2.60,Mainly Beta
2joiA00,5.7526946,5.623702,3,30,310,190,3.30,Alpha Beta
4xotA03,6.8032007,1.5068474,2,40,30,250,2.40,Mainly Beta
2ww2A04,-2.4367442,1.9778764,1,20,1610,10,1.20,Mainly Alpha
2vfrA03,5.538651,5.1243863,3,30,70,2530,3.30,Alpha Beta
4jzaA03,-3.2749066,1.6523582,1,20,120,1720,1.20,Mainly Alpha
1uj8A00,0.76433355,4.859911,1,10,10,600,1.10,Mainly Alpha
5mu9A02,1.5100948,2.6354773,3,30,460,70,3.30,Alpha Beta
4ue8A00,2.1431437,2.7964654,3,30,760,10,3.30,Alpha Beta
2b1eA01,-5.453004,4.8664985,1,20,58,1150,1.20,Mainly Alpha
3nfgP00,6.4155374,3.290472,6,20,250,70,6.20,Special
2zuoA08,6.065795,5.820851,2,30,30,620,2.30,Mainly Beta
3q46A00,3.1026707,1.886483,3,90,80,10,3.90,Alpha Beta
3eabG00,-0.3721217,5.416107,6,10,250,440,6.10,Special
2an7A00,2.643408,5.589594,6,10,180,10,6.10,Special
4i3mA00,-8.584654,0.32353494,1,20,120,1530,1.20,Mainly Alpha
2jh3A04,3.6317992,5.581166,3,30,70,2320,3.30,Alpha Beta
4mfkA02,1.9209076,4.754418,3,40,630,120,3.40,Alpha Beta
3x0iA00,5.90071,1.6884104,3,90,79,10,3.90,Alpha Beta
3fo3A01,2.7800188,6.037646,1,10,287,3080,1.10,Mainly Alpha
5jrbA01,1.8803706,3.3915257,3,30,390,80,3.30,Alpha Beta
1sd4A02,2.203896,7.291731,1,10,4040,10,1.10,Mainly Alpha
6faiI03,2.9528258,6.482835,1,10,168,20,1.10,Mainly Alpha
4ew5B00,7.1850286,4.7111073,3,10,450,160,3.10,Alpha Beta
4zi3D00,-3.914306,2.5392597,1,20,1520,10,1.20,Mainly Alpha
3ne5B04,0.7233537,7.229566,6,10,140,730,6.10,Special
1izmA00,-4.9603376,3.0364087,1,20,120,740,1.20,Mainly Alpha
2ka6B00,3.2219014,5.8711376,6,10,250,3310,6.10,Special
3im1A01,-1.9446342,1.9661802,1,10,3380,10,1.10,Mainly Alpha
6b3vA01,1.1553777,3.0507638,3,30,420,510,3.30,Alpha Beta
4wfoA04,3.2916622,4.4147825,3,10,450,60,3.10,Alpha Beta
4egdA00,3.6854239,0.7012354,2,50,20,40,2.50,Mainly Beta
2pmsC00,-8.909638,0.91014206,6,10,140,920,6.10,Special
3iayA07,-2.03814,5.1003175,1,10,132,60,1.10,Mainly Alpha
4cv7A00,7.1607594,1.4304824,2,40,128,480,2.40,Mainly Beta
4a1eO02,-4.217567,4.968812,1,10,1200,240,1.10,Mainly Alpha
2wdcA03,1.8013481,0.8124355,3,90,780,10,3.90,Alpha Beta
3lmlA02,3.5178213,4.4391212,3,30,1490,450,3.30,Alpha Beta
1o98A01,-0.62810594,0.12278943,3,40,1450,10,3.40,Alpha Beta
2e0zA02,6.33412,3.1406147,6,20,370,90,6.20,Special
1k8kD01,-3.1704097,1.829383,3,30,1460,20,3.30,Alpha Beta
4hstA02,2.983117,6.771679,1,10,10,2580,1.10,Mainly Alpha
2lw3A00,7.56961,1.9170719,2,60,40,2880,2.60,Mainly Beta
4g7xA00,6.6483727,3.6915138,2,40,30,280,2.40,Mainly Beta
2kafA00,5.2019815,6.3768635,3,40,30,150,3.40,Alpha Beta
4jpbB00,-10.411292,-6.2945476,6,10,250,3200,6.10,Special
3pquA01,5.750018,2.3337073,2,40,128,250,2.40,Mainly Beta
2absA02,5.1518817,5.5773325,3,30,1110,10,3.30,Alpha Beta
2x2zB03,6.926238,5.0723524,2,10,70,70,2.10,Mainly Beta
4acvB00,4.7516055,2.5095835,3,30,2000,30,3.30,Alpha Beta
1dgwX00,7.8617373,1.6010445,2,60,120,1450,2.60,Mainly Beta
2gjvA00,3.56059,2.4646688,3,30,2000,10,3.30,Alpha Beta
2joeA01,4.4010363,4.433006,3,30,1830,10,3.30,Alpha Beta
1fjrA02,7.348218,3.3368106,2,170,180,11,2.170,Mainly Beta
1iqoA00,2.9290843,5.8834286,3,30,160,120,3.30,Alpha Beta
2r19A00,7.9785314,0.08875388,2,60,450,10,2.60,Mainly Beta
2bx2L02,2.5772655,5.431925,3,40,1260,20,3.40,Alpha Beta
2cb9A02,4.2996993,6.8012033,6,10,300,10,6.10,Special
6e4lA00,2.492697,-2.916672,2,130,10,110,2.130,Mainly Beta
2v66B00,-10.529306,-8.645842,6,10,250,1080,6.10,Special
2j98A01,7.2074738,2.725588,2,40,10,250,2.40,Mainly Beta
1mkfA02,6.1405544,2.2640703,2,60,40,1340,2.60,Mainly Beta
3etvA02,-5.903948,-0.043036673,1,20,58,2230,1.20,Mainly Alpha
4q5qB00,-2.5840757,1.3225889,1,20,1050,130,1.20,Mainly Alpha
3jqoB00,6.0448914,2.1014001,2,60,40,2500,2.60,Mainly Beta
1xg8A00,2.0212424,5.7217765,3,40,30,30,3.40,Alpha Beta
3fgrA01,6.330481,2.1688776,2,10,70,60,2.10,Mainly Beta
2vs0A00,-6.541707,4.6527724,1,10,287,1060,1.10,Mainly Alpha
1oxjA02,-2.6512208,3.0874274,1,25,40,170,1.25,Mainly Alpha
2jovA01,7.048982,4.740075,3,10,530,10,3.10,Alpha Beta
6gg7A02,1.7129842,2.658803,3,30,360,10,3.30,Alpha Beta
4epzA00,-3.052689,0.9298887,1,25,40,810,1.25,Mainly Alpha
3o2zG01,3.5164292,6.840367,4,10,860,130,4.10,Few Sec. Str.
1n8vB00,-0.94233936,5.596052,1,10,2080,10,1.10,Mainly Alpha
3zc4F02,7.921701,3.7290242,2,30,30,1260,2.30,Mainly Beta
1x3zA03,-1.4198475,4.7769732,1,10,1740,90,1.10,Mainly Alpha
3mk7B01,0.9121504,5.9258657,6,10,250,2250,6.10,Special
3mzlB02,0.62272394,7.0489435,6,10,140,1600,6.10,Special
3lhrB00,-0.700953,5.359526,1,10,4020,10,1.10,Mainly Alpha
4r4kA00,3.1929748,2.9926424,3,10,450,410,3.10,Alpha Beta
2hpuA01,4.733488,5.9671803,3,30,70,2060,3.30,Alpha Beta
2kwzA00,2.1994998,5.8491898,6,10,250,1610,6.10,Special
3ofgB00,3.9932153,5.4921765,3,30,70,260,3.30,Alpha Beta
4jxhA01,-0.6954313,6.8719807,1,10,220,20,1.10,Mainly Alpha
3bwsA01,7.535845,3.858211,2,60,40,3070,2.60,Mainly Beta
2l1lB00,-3.2421856,0.89618224,1,20,1440,250,1.20,Mainly Alpha
3i10A00,-0.94625074,-1.2260925,3,20,20,190,3.20,Alpha Beta
3i5pA03,-5.038134,-1.9904002,1,20,120,1880,1.20,Mainly Alpha
3exmA01,5.035404,0.101199895,2,40,380,10,2.40,Mainly Beta
2q18X01,6.4089684,5.367286,3,10,330,40,3.10,Alpha Beta
3iylW02,3.3132765,1.6869541,3,55,60,10,3.55,Alpha Beta
2ibpA01,-5.508437,-2.3149083,1,10,580,10,1.10,Mainly Alpha
1vpuA00,1.2843388,7.7864175,1,10,195,10,1.10,Mainly Alpha
2j0wA02,-4.328603,3.71685,1,20,120,1320,1.20,Mainly Alpha
3nlcA01,3.997417,5.045571,3,30,70,2700,3.30,Alpha Beta
3vkgA08,-4.392387,1.9071542,1,10,472,130,1.10,Mainly Alpha
3fy6D01,3.3484094,4.697227,3,30,2210,10,3.30,Alpha Beta
4j29A00,2.8063097,4.746923,3,40,50,11230,3.40,Alpha Beta
3vorA00,0.7439014,1.3701897,3,30,1690,10,3.30,Alpha Beta
5b1aL00,0.91004163,5.310297,4,10,49,10,4.10,Few Sec. Str.
3dvoA00,-3.697404,-1.9525665,3,40,91,10,3.40,Alpha Beta
2l1tA00,7.0429626,0.925976,2,30,110,70,2.30,Mainly Beta
2rbkA02,4.998191,5.718696,3,30,1240,10,3.30,Alpha Beta
3g21A00,0.051266823,5.4727464,1,10,1200,30,1.10,Mainly Alpha
6freA00,6.2450023,-0.04345932,2,170,16,10,2.170,Mainly Beta
4wi1B02,3.4445028,4.9890757,3,40,50,800,3.40,Alpha Beta
2jpnA00,-1.0510554,5.499977,1,20,1280,210,1.20,Mainly Alpha
1vq8C00,0.03623632,0.29856429,3,40,1370,10,3.40,Alpha Beta
1ewfA02,3.3607533,-1.9045526,3,15,20,10,3.15,Alpha Beta
3goeA00,5.3975596,5.471795,3,10,20,90,3.10,Alpha Beta
2mbyA00,-1.32843,5.2799478,6,10,250,1770,6.10,Special
1v2zA00,-3.2763524,3.3431435,1,10,1240,30,1.10,Mainly Alpha
4cykA00,4.098969,6.265558,6,10,250,3160,6.10,Special
2f5jB00,-2.9902139,1.3937185,1,10,274,30,1.10,Mainly Alpha
4i6yA02,0.519982,4.2016387,3,30,70,420,3.30,Alpha Beta
2qgmA01,0.60152817,0.51045954,3,40,1660,10,3.40,Alpha Beta
4txrA00,-6.5313053,0.07824691,1,25,40,270,1.25,Mainly Alpha
4qclA01,7.4105077,3.5040858,2,40,50,730,2.40,Mainly Beta
3zqoA00,5.292313,5.6957035,6,10,140,2160,6.10,Special
1s7mA03,7.0231433,5.0069366,2,20,25,140,2.20,Mainly Beta
3bxjA02,-2.1057782,2.6366658,1,10,506,20,1.10,Mainly Alpha
1mkmA02,4.817452,6.3225455,1,20,5,640,1.20,Mainly Alpha
4a0tA02,3.584574,7.247508,6,20,70,20,6.20,Special
1wmwB00,-7.2247562,-4.8986673,1,10,600,10,1.10,Mainly Alpha
2llvA00,0.23922962,5.6084714,1,10,260,100,1.10,Mainly Alpha
2f4iA02,7.325584,2.2358036,2,40,50,420,2.40,Mainly Beta
1uvjA04,2.8755565,6.408145,6,20,410,10,6.20,Special
4hscX01,2.314186,2.4739966,3,90,840,10,3.90,Alpha Beta
4nbmA00,-0.05904024,-4.159424,2,130,10,30,2.130,Mainly Beta
1tr2A02,-7.0126905,-3.4596088,1,20,120,810,1.20,Mainly Alpha
1rfyB00,-5.7201653,4.4767814,1,10,287,160,1.10,Mainly Alpha
5yrvA00,-4.4906607,-6.4844055,3,20,20,350,3.20,Alpha Beta
2au5A00,-3.0941064,3.4566917,1,20,120,590,1.20,Mainly Alpha
3tekA00,-1.7791313,5.8271008,3,30,470,50,3.30,Alpha Beta
2x51A07,-4.9156895,4.243733,6,10,250,2980,6.10,Special
1qd1B02,1.1661923,2.4680307,3,30,70,670,3.30,Alpha Beta
1qw2A00,5.9501877,5.1136947,3,30,1980,10,3.30,Alpha Beta
1l7mA02,0.96071404,6.566094,1,10,150,210,1.10,Mainly Alpha
4k4kB01,6.5231185,2.645745,2,60,40,2620,2.60,Mainly Beta
1ccwA00,1.5435157,2.148904,3,40,50,280,3.40,Alpha Beta
3eslA01,-3.233554,5.550589,1,20,58,2070,1.20,Mainly Alpha
4hsaC01,5.3149676,0.5645122,2,60,40,2160,2.60,Mainly Beta
2ijqB00,-4.2616835,2.4248216,1,10,3450,10,1.10,Mainly Alpha
3w1oA00,1.347885,5.538037,3,40,1760,20,3.40,Alpha Beta
3oblA00,6.127317,-0.03072092,2,40,128,450,2.40,Mainly Beta
1jb7B00,2.4510472,0.19755447,2,40,200,10,2.40,Mainly Beta
2h6fA00,-5.5751667,-3.7437668,1,25,40,120,1.25,Mainly Alpha
3ig5A02,-2.384416,-1.8217869,3,30,590,50,3.30,Alpha Beta
3opxA02,-0.6783509,7.1977262,1,10,150,450,1.10,Mainly Alpha
3ge3E00,4.816491,5.2518406,3,90,56,10,3.90,Alpha Beta
4a18T00,5.047321,5.1464224,6,10,140,1730,6.10,Special
2wzpP02,6.8420725,4.4692416,6,20,370,40,6.20,Special
1qf8A01,-0.4911695,4.7150536,1,10,1820,10,1.10,Mainly Alpha
3v3lB00,5.8502507,5.8412,3,30,720,50,3.30,Alpha Beta
2ntxA01,-5.489898,-0.34054354,1,20,58,2010,1.20,Mainly Alpha
4igiA00,0.24001072,1.34948,3,40,50,410,3.40,Alpha Beta
4dnyA00,7.7739058,1.0030801,2,60,120,1230,2.60,Mainly Beta
4hhjA01,5.482365,5.5355983,3,30,70,2840,3.30,Alpha Beta
1z3iX01,-2.075729,-1.8518084,3,40,50,10810,3.40,Alpha Beta
2hw4A01,4.8025036,4.9027085,3,50,20,20,3.50,Alpha Beta
1vq8U00,4.655693,6.6914735,2,30,170,20,2.30,Mainly Beta
4nooB00,-3.587109,3.858642,1,10,8,1160,1.10,Mainly Alpha
1ua4A02,2.7863953,4.703348,3,30,1110,20,3.30,Alpha Beta
3gqhA02,6.4249225,5.6064754,4,10,80,40,4.10,Few Sec. Str.
2b9dA01,6.3525577,5.3640313,3,30,160,330,3.30,Alpha Beta
1cvrA01,3.0669506,5.1737647,3,40,50,10390,3.40,Alpha Beta
3j4uH00,6.181161,0.59481156,2,60,120,1110,2.60,Mainly Beta
3nfqB02,-1.1155441,3.2196646,1,20,930,10,1.20,Mainly Alpha
2j9wB00,-4.6044416,3.6023228,1,20,120,1130,1.20,Mainly Alpha
4b7hA01,5.504728,5.4894886,4,10,91,20,4.10,Few Sec. Str.
2v3aA03,6.7287583,5.301989,3,30,390,120,3.30,Alpha Beta
2vpzA04,5.490783,6.0419016,3,30,2070,10,3.30,Alpha Beta
2l9dA00,3.6782076,4.7712145,3,30,70,2340,3.30,Alpha Beta
4lviA01,-0.16422085,3.160563,3,30,930,30,3.30,Alpha Beta
3qyfA02,1.6381491,7.464942,1,10,196,30,1.10,Mainly Alpha
1fm0E00,2.6110086,3.4905221,3,90,1170,40,3.90,Alpha Beta
3l9aX01,5.598475,5.8977757,3,30,720,180,3.30,Alpha Beta
4aybF01,3.171232,5.9339356,6,10,140,930,6.10,Special
2luyA01,6.714915,5.274462,3,30,60,210,3.30,Alpha Beta
4da2A02,2.1628592,4.165293,3,40,1350,60,3.40,Alpha Beta
6e5xA00,-2.4101393,1.9573109,1,20,120,1160,1.20,Mainly Alpha
3qwlA02,1.0655965,6.5632486,1,10,8,680,1.10,Mainly Alpha
5hweA01,2.5507305,4.9450493,3,30,1330,170,3.30,Alpha Beta
4f1vA02,1.9805042,3.43196,3,40,190,10,3.40,Alpha Beta
2vk9A03,-3.6097434,4.0301023,1,10,3730,30,1.10,Mainly Alpha
3b40A02,2.529766,7.309188,1,10,287,650,1.10,Mainly Alpha
4hbeA00,6.1130033,0.77459925,3,10,50,50,3.10,Alpha Beta
3d36C01,1.0722959,7.6503363,1,10,287,1100,1.10,Mainly Alpha
4qbuA01,0.91507983,3.791837,3,30,70,3290,3.30,Alpha Beta
6cbrB00,-3.5555286,3.3854265,1,10,860,10,1.10,Mainly Alpha
1jmuB02,-0.77938074,4.757549,1,10,2040,10,1.10,Mainly Alpha
3ca8A01,0.7284795,5.2796326,1,10,3620,10,1.10,Mainly Alpha
2l0fB01,2.3141809,7.143026,6,10,250,1630,6.10,Special
2b9bA04,-10.051754,-2.121627,1,20,5,1070,1.20,Mainly Alpha
3m4iA02,4.3267403,6.8303895,3,30,1490,440,3.30,Alpha Beta
1peqA03,3.8242505,7.0968223,1,10,1650,20,1.10,Mainly Alpha
3lhoA01,0.3408534,1.7801156,3,10,180,50,3.10,Alpha Beta
4by6A01,-6.5987263,-4.2205057,1,25,40,790,1.25,Mainly Alpha
5b7wA01,4.994053,5.77618,3,30,70,860,3.30,Alpha Beta
1ybkA00,-9.634929,0.20396064,1,20,5,1060,1.20,Mainly Alpha
3pesA00,5.305621,5.1185083,3,30,300,260,3.30,Alpha Beta
4m0wA02,-1.1426646,3.1853013,1,10,8,1190,1.10,Mainly Alpha
3bc8A01,1.4621637,7.6560555,1,10,10,2160,1.10,Mainly Alpha
1yueA02,5.142409,6.341335,2,10,10,40,2.10,Mainly Beta
5b66O02,3.724828,7.1383257,3,30,2050,10,3.30,Alpha Beta
3k1lA02,2.6985872,5.0447893,3,30,457,30,3.30,Alpha Beta
3ep6B01,5.3707356,6.0343914,3,30,360,50,3.30,Alpha Beta
2cmrA00,-8.94258,-4.3563843,1,20,58,1860,1.20,Mainly Alpha
2l37A00,-0.04243115,6.4738517,6,10,250,890,6.10,Special
2vqcA00,2.1353688,6.16881,1,10,10,1470,1.10,Mainly Alpha
3a1pB00,7.1078343,4.1232877,3,30,860,10,3.30,Alpha Beta
3ifuA02,0.48424512,5.0345273,3,90,70,60,3.90,Alpha Beta
2e1mC01,2.1795352,6.6371403,3,30,70,2100,3.30,Alpha Beta
3tufA00,-5.792686,4.552985,1,10,287,4300,1.10,Mainly Alpha
4n2kA01,8.32973,-0.047274686,2,60,40,1860,2.60,Mainly Beta
4z3xA03,-2.273675,2.3899446,1,10,569,10,1.10,Mainly Alpha
1sumB02,-7.1820602,1.3100696,1,20,58,220,1.20,Mainly Alpha
2ve7C01,-6.860649,0.5422823,1,10,418,60,1.10,Mainly Alpha
4e6uA02,0.4891943,6.754398,1,20,1180,10,1.20,Mainly Alpha
2o1kA00,-8.43564,2.9103234,1,20,5,430,1.20,Mainly Alpha
3qi7A03,4.3842444,5.584228,3,30,30,130,3.30,Alpha Beta
4a5sA02,0.93142784,-4.0022426,2,140,10,30,2.140,Mainly Beta
3ng9A00,0.50199276,-4.5167403,2,170,30,10,2.170,Mainly Beta
5u47A01,6.8117857,5.3083787,2,20,70,70,2.20,Mainly Beta
3hnwA00,-7.819386,-2.2286923,6,10,250,790,6.10,Special
3k8wA02,5.8305383,4.405791,3,30,70,2120,3.30,Alpha Beta
3zc4A01,-1.8057762,4.6442537,1,20,120,1610,1.20,Mainly Alpha
4lvpA00,-1.2283887,4.070725,1,10,418,70,1.10,Mainly Alpha
4ihqA01,4.5535073,3.6992075,3,30,450,370,3.30,Alpha Beta
2q2eB05,7.606904,1.8735075,2,60,40,2960,2.60,Mainly Beta
6gm5A01,0.14972924,1.6388118,3,40,50,1780,3.40,Alpha Beta
3bjqJ00,0.3215271,-0.7254298,3,90,1690,10,3.90,Alpha Beta
3abqB01,4.846404,6.4559917,6,10,140,690,6.10,Special
2b5uA03,7.176539,3.6737282,3,10,380,10,3.10,Alpha Beta
1wthD02,4.599802,5.1580343,3,55,50,20,3.55,Alpha Beta
4e72A02,2.5234823,6.2919445,3,90,640,20,3.90,Alpha Beta
1dzfA01,-0.29279378,3.4730828,3,40,1340,10,3.40,Alpha Beta
3aonA00,-5.8933105,-0.8206623,1,10,287,3240,1.10,Mainly Alpha
1stzA03,3.921384,4.1929593,3,30,390,60,3.30,Alpha Beta
1sgoA01,-1.0070949,5.6015215,3,30,2280,10,3.30,Alpha Beta
3sj5A00,-3.264632,1.375144,3,90,1520,10,3.90,Alpha Beta
2qdjA03,-1.4295121,3.6121366,1,10,472,140,1.10,Mainly Alpha
4ng0B00,6.1524525,2.5055697,3,10,430,110,3.10,Alpha Beta
3rrkA03,5.320387,5.069452,3,30,70,2750,3.30,Alpha Beta
1xhbA02,1.2029064,6.254173,1,10,8,460,1.10,Mainly Alpha
2wj9B00,-2.4921505,3.2264864,3,30,70,3580,3.30,Alpha Beta
2ljwA00,0.9337094,7.19035,3,30,428,40,3.30,Alpha Beta
2odiA01,3.7574635,4.714919,3,40,210,20,3.40,Alpha Beta
3iohA00,-0.23043749,-0.81818587,3,90,550,10,3.90,Alpha Beta
4xdxA00,6.765198,4.503745,2,40,50,40,2.40,Mainly Beta
4litA02,0.23652475,3.000051,3,40,366,30,3.40,Alpha Beta
3cwxA00,4.005909,4.139321,3,40,1420,20,3.40,Alpha Beta
2zfyA02,-4.3985233,1.504961,1,20,1300,20,1.20,Mainly Alpha
4fl4F02,1.4392667,1.7636055,2,60,40,4130,2.60,Mainly Beta
1tgrA00,3.4087312,6.030828,1,10,100,10,1.10,Mainly Alpha
4s12A02,0.6834359,7.298064,1,10,8,1080,1.10,Mainly Alpha
3csxA00,-5.3853855,5.4948153,1,10,287,660,1.10,Mainly Alpha
3ghmA03,7.311923,1.2122889,2,60,120,830,2.60,Mainly Beta
3q23A06,5.928134,6.052106,3,30,750,220,3.30,Alpha Beta
2ghjB02,0.72236687,6.1499906,1,10,1900,20,1.10,Mainly Alpha
6a8uA00,2.3710608,4.1257424,3,30,450,140,3.30,Alpha Beta
2mmpA00,7.289312,4.613583,3,30,160,830,3.30,Alpha Beta
2qqpD00,1.9571819,7.151692,6,10,140,650,6.10,Special
1iw7D12,5.1726804,5.9606566,6,10,250,1410,6.10,Special
3tw8A02,0.1741307,1.4171592,3,40,50,11500,3.40,Alpha Beta
4locA03,-1.0901043,5.1544757,1,10,472,90,1.10,Mainly Alpha
4na1B02,1.1406451,6.390752,1,10,1240,100,1.10,Mainly Alpha
3iwcB00,5.352143,3.428205,3,30,360,110,3.30,Alpha Beta
1szwA01,4.2122736,0.6590562,3,30,2350,20,3.30,Alpha Beta
5d7wA01,9.066761,-2.7742124,2,150,10,10,2.150,Mainly Beta
2kk9A00,1.2070771,5.3128815,6,10,250,460,6.10,Special
2ztbA01,2.7565918,5.9583616,3,10,290,50,3.10,Alpha Beta
2gmhA02,2.8204365,1.3049815,3,30,9,90,3.30,Alpha Beta
2ox7A02,5.348602,5.9384046,2,30,30,290,2.30,Mainly Beta
3bxjA01,6.446768,3.207348,2,20,170,10,2.20,Mainly Beta
2dgyA02,3.7133825,6.797255,1,10,1200,180,1.10,Mainly Alpha
3l81A01,6.6695504,1.2772387,2,60,40,1170,2.60,Mainly Beta
3jybA00,8.024753,0.117121726,2,60,40,2380,2.60,Mainly Beta
3oymA04,3.8936226,6.775697,6,10,20,110,6.10,Special
3vqtB03,2.971113,3.1120849,3,30,70,3280,3.30,Alpha Beta
3zedA04,-0.45378372,5.5793104,6,10,140,300,6.10,Special
3q23A03,-0.89517033,5.807504,6,10,140,1360,6.10,Special
2h6oA02,5.8393846,0.7312656,2,60,40,2810,2.60,Mainly Beta
4z4dA02,2.2252011,6.5168633,2,170,260,10,2.170,Mainly Beta
2ewfA02,-3.999283,5.164149,1,20,1270,310,1.20,Mainly Alpha
1pmmC01,3.0495865,6.0284867,4,10,280,50,4.10,Few Sec. Str.
3l4jA02,5.382613,6.009803,3,30,1490,30,3.30,Alpha Beta
1wthD04,5.631895,5.7418685,3,30,1920,40,3.30,Alpha Beta
4fibB01,7.598451,3.9257383,2,30,30,1130,2.30,Mainly Beta
2x3gA00,3.0960612,4.323429,3,30,70,1910,3.30,Alpha Beta
4mv7A03,4.771806,6.5557175,6,20,290,20,6.20,Special
5ysnA01,3.30058,6.4359546,2,30,170,30,2.30,Mainly Beta
2c42A07,5.907778,4.05486,4,10,790,10,4.10,Few Sec. Str.
3l09A01,-2.2015917,4.680019,1,20,58,1460,1.20,Mainly Alpha
1wvkA00,3.4491594,7.157766,4,10,1050,10,4.10,Few Sec. Str.
4e6nB00,0.030077055,0.60186094,3,30,1610,20,3.30,Alpha Beta
1l5jA01,-2.2451606,0.69864255,1,25,40,310,1.25,Mainly Alpha
3m8jA00,-0.5990496,6.024594,1,10,10,2690,1.10,Mainly Alpha
2g31A01,-0.76404613,8.410058,1,20,5,2480,1.20,Mainly Alpha
3vthA01,-0.19192061,-1.4276552,3,90,870,50,3.90,Alpha Beta
1w6kA01,6.5685596,5.319306,6,20,120,20,6.20,Special
1twfA04,4.6777997,6.600352,3,30,1490,180,3.30,Alpha Beta
1s7zA01,-2.2980142,3.9165924,1,20,120,780,1.20,Mainly Alpha
3h99A02,3.7840836,6.7044225,2,20,28,20,2.20,Mainly Beta
1vryA00,-3.1365144,5.9325023,6,10,250,2810,6.10,Special
3r5dA02,5.015841,6.407134,3,30,60,70,3.30,Alpha Beta
2rprA00,7.121628,4.755041,2,20,25,240,2.20,Mainly Beta
1sg5A01,7.1212254,4.868451,2,30,30,400,2.30,Mainly Beta
4u9hS02,1.6572152,6.8745074,4,10,480,10,4.10,Few Sec. Str.
1ofdA04,10.466346,-3.5843825,2,160,20,60,2.160,Mainly Beta
2b3yA04,1.9005151,3.8152816,6,10,190,10,6.10,Special
2uv8G11,6.33263,4.6848397,6,10,60,10,6.10,Special
3d33B00,7.446074,3.2196941,2,60,40,3080,2.60,Mainly Beta
4ak1A01,7.5027184,2.623649,2,60,40,2710,2.60,Mainly Beta
1j24A00,1.6887355,4.7872458,3,40,50,10130,3.40,Alpha Beta
3es1A01,6.2730603,3.608921,2,20,70,150,2.20,Mainly Beta
4jiuA00,-0.7247746,5.8994007,3,30,2010,10,3.30,Alpha Beta
4c2mA09,0.9552666,3.3546436,3,30,70,2850,3.30,Alpha Beta
1t6aA01,0.7181454,3.6746988,1,20,5,850,1.20,Mainly Alpha
1q7lB01,1.1213106,7.188563,1,10,150,900,1.10,Mainly Alpha
2yn3D03,6.407724,5.7489038,6,20,50,90,6.20,Special
3fbiD00,-0.067242995,4.008926,1,10,10,1340,1.10,Mainly Alpha
4h6zA01,6.7260756,5.4310737,6,20,370,120,6.20,Special
1qexA01,-1.6465383,5.841486,1,20,5,960,1.20,Mainly Alpha
1r71A01,0.7389862,7.395979,1,10,10,730,1.10,Mainly Alpha
1dqcA00,4.9845886,6.3701277,2,170,140,10,2.170,Mainly Beta
2qtfA02,-0.5758566,5.858404,6,10,250,2860,6.10,Special
3dgpA00,4.4475646,6.2020135,3,30,70,2610,3.30,Alpha Beta
3if8A02,5.7666135,4.869287,2,20,25,230,2.20,Mainly Beta
3wknF00,6.2971663,5.670284,6,20,50,120,6.20,Special
4m02A01,6.588158,4.441281,3,10,20,320,3.10,Alpha Beta
4dq5B00,-2.9246085,2.0149288,1,10,530,50,1.10,Mainly Alpha
4egcB00,-4.7755976,0.09119054,3,40,50,12350,3.40,Alpha Beta
2xqhA02,-8.519319,1.5285175,6,10,250,1970,6.10,Special
1f5nA01,-8.955888,-5.714393,1,20,1000,10,1.20,Mainly Alpha
2uv8G07,2.8639967,4.328817,3,30,1120,100,3.30,Alpha Beta
3ll7A01,1.0145969,6.4978967,1,10,10,1110,1.10,Mainly Alpha
2fefA02,-1.1125115,2.6080606,1,10,3920,10,1.10,Mainly Alpha
2j58A03,4.002334,5.875996,3,30,1950,10,3.30,Alpha Beta
3u5eW02,5.6282334,1.234564,6,10,10,140,6.10,Special
3h0dA01,1.9599082,6.9500194,3,30,56,130,3.30,Alpha Beta
3eg5B01,1.7843608,7.1856394,1,10,20,40,1.10,Mainly Alpha
2kzbA00,6.5910106,1.5305384,2,60,40,2830,2.60,Mainly Beta
3h4cA02,-1.9175183,3.2889185,1,10,472,110,1.10,Mainly Alpha
1yduA01,4.26461,2.1420178,2,30,240,10,2.30,Mainly Beta
1neiA00,3.7735631,5.4976425,3,30,160,220,3.30,Alpha Beta
1ye9A01,5.010139,6.5784416,6,10,10,30,6.10,Special
2nmlA00,0.5492403,5.6238613,3,30,2260,10,3.30,Alpha Beta
6ekzA00,-2.1398637,-2.0171304,1,10,489,10,1.10,Mainly Alpha
3k50A01,4.757269,6.15719,3,30,750,170,3.30,Alpha Beta
4h7wA00,1.685766,0.7619732,3,90,1140,10,3.90,Alpha Beta
2p9bA03,2.962287,3.994766,3,40,50,10910,3.40,Alpha Beta
1qv9A01,1.5803821,1.8387074,3,40,50,10830,3.40,Alpha Beta
3a98B01,0.84713256,4.8734827,6,10,10,90,6.10,Special
1dd9A01,0.15918006,6.1551385,3,90,980,10,3.90,Alpha Beta
4flaC00,-9.69378,-4.533383,6,10,250,2560,6.10,Special
1r8oB01,7.529444,4.505422,2,30,30,480,2.30,Mainly Beta
4ckbA02,2.7147408,-0.09153177,3,20,100,20,3.20,Alpha Beta
2p1jA02,1.7888049,5.6870537,1,20,5,140,1.20,Mainly Alpha
3h4sA02,0.3726235,4.1503434,6,10,250,760,6.10,Special
4abxC01,-4.4409113,5.941688,6,10,140,1080,6.10,Special
