header,Size
MIP_00074893,126
MIP_00074894,80
MIP_00074900,135
MIP_00075501,137
MIP_00177560,150
MIP_00193339,158
MIP_00074905,137
MIP_00067374,125
MIP_00128341,127
MIP_00148312,143
MIP_00160087,144
MIP_00074909,43
MIP_00074910,82
MIP_00074915,108
MIP_00074917,57
MIP_00074921,41
MIP_00074923,70
MIP_00074924,116
MIP_00067747,111
MIP_00073124,113
MIP_00080114,129
MIP_00085337,116
MIP_00093595,113
MIP_00058012,113
MIP_00076942,114
MIP_00098784,112
MIP_00106992,107
MIP_00108191,112
MIP_00107538,111
MIP_00136945,114
MIP_00074930,44
MIP_00074935,52
MIP_00074938,78
MIP_00074939,50
MIP_00074940,43
MIP_00074943,135
MIP_00155718,147
MIP_00074944,43
MIP_00074945,51
MIP_00222860,52
MIP_00074947,104
MIP_00055090,104
MIP_00060251,103
MIP_00102695,103
MIP_00105088,103
MIP_00191920,103
MIP_00063235,101
MIP_00067158,102
MIP_00085580,103
MIP_00058762,104
MIP_00088917,104
MIP_00146158,104
MIP_00089308,100
MIP_00107639,104
MIP_00074949,87
MIP_00074952,67
MIP_00074954,48
MIP_00074956,68
MIP_00242633,83
MIP_00074958,106
MIP_00074961,134
MIP_00074962,136
MIP_00074965,77
MIP_00074974,72
MIP_00074979,136
MIP_00074982,130
MIP_00074984,78
MIP_00074992,137
MIP_00075770,73
MIP_00075773,54
MIP_00075774,63
MIP_00075780,127
MIP_00075783,107
MIP_00075784,64
MIP_00075785,132
MIP_00075788,97
MIP_00058406,117
MIP_00075791,74
MIP_00075794,53
MIP_00082436,56
MIP_00082438,138
MIP_00082441,139
MIP_00082442,126
MIP_00073137,126
MIP_00085923,129
MIP_00085920,129
MIP_00092780,130
MIP_00082444,72
MIP_00082445,51
MIP_00082448,62
MIP_00147971,62
MIP_00157670,62
MIP_00082449,71
MIP_00082452,82
MIP_00082453,104
MIP_00097382,109
MIP_00082455,57
MIP_00082459,103
MIP_00074219,104
MIP_00073022,120
MIP_00096964,110
MIP_00157262,119
MIP_00162768,120
MIP_00067205,119
MIP_00074870,119
MIP_00085900,118
MIP_00081450,118
MIP_00087480,118
MIP_00096334,119
MIP_00089060,118
MIP_00096963,123
MIP_00083714,57
MIP_00083715,49
MIP_00083718,79
MIP_00083719,56
MIP_00083720,57
MIP_00083722,52
MIP_00069113,53
MIP_00084670,52
MIP_00083723,53
MIP_00083730,59
MIP_00083732,53
MIP_00083733,70
MIP_00083735,113
MIP_00083736,54
MIP_00083737,69
MIP_00083738,59
MIP_00083739,101
MIP_00083741,47
MIP_00083743,132
MIP_00083746,137
MIP_00083748,74
MIP_00083750,110
MIP_00083754,58
MIP_00083757,110
MIP_00051995,90
MIP_00056301,94
MIP_00056799,94
MIP_00083769,137
MIP_00083770,73
MIP_00083772,58
MIP_00084174,62
MIP_00083774,133
MIP_00083775,81
MIP_00083779,111
MIP_00083782,67
MIP_00083784,40
MIP_00083785,138
MIP_00083786,137
MIP_00083787,130
MIP_00181437,136
MIP_00083788,45
MIP_00080512,47
MIP_00146322,50
MIP_00083789,113
MIP_00083790,98
MIP_00083791,43
MIP_00083793,126
MIP_00083795,45
MIP_00083798,67
MIP_00083802,78
MIP_00161719,84
MIP_00083803,74
MIP_00083804,56
MIP_00083810,57
MIP_00083815,138
MIP_00083816,55
MIP_00083822,126
MIP_00083824,132
MIP_00083826,48
MIP_00083830,69
MIP_00084626,108
MIP_00084627,82
MIP_00084630,139
MIP_00084635,67
MIP_00094802,68
MIP_00084642,66
MIP_00084650,118
MIP_00084653,81
MIP_00084655,128
MIP_00084658,81
MIP_00084660,99
MIP_00070975,103
MIP_00084663,41
MIP_00084664,71
MIP_00084666,139
MIP_00156637,145
MIP_00084667,40
MIP_00084671,53
MIP_00084672,56
MIP_00084673,71
MIP_00084681,49
MIP_00084687,49
MIP_00084690,136
MIP_00084692,98
MIP_00057879,101
MIP_00070489,102
MIP_00084693,83
MIP_00059235,69
MIP_00100751,76
MIP_00084694,50
MIP_00084695,69
MIP_00084701,96
MIP_00084703,46
MIP_00084705,55
MIP_00084708,65
MIP_00084710,110
MIP_00133384,126
MIP_00084718,94
MIP_00084720,50
MIP_00084722,95
MIP_00084726,86
MIP_00084728,138
MIP_00084729,73
MIP_00084730,57
MIP_00091459,49
MIP_00092876,52
MIP_00097516,54
MIP_00138127,52
MIP_00073404,56
MIP_00136738,56
MIP_00076217,56
MIP_00081108,60
MIP_00084733,72
MIP_00157334,76
MIP_00159241,74
MIP_00152868,77
MIP_00084735,61
MIP_00141855,67
MIP_00141858,54
MIP_00141902,68
MIP_00141905,55
MIP_00141926,64
MIP_00141944,130
MIP_00141947,59
MIP_00140227,59
MIP_00141948,52
MIP_00141952,59
MIP_00099628,59
MIP_00108578,62
MIP_00141983,52
MIP_00141988,43
MIP_00142002,84
MIP_00068472,86
MIP_00076560,83
MIP_00084146,86
MIP_00091971,88
MIP_00097050,86
MIP_00142009,66
MIP_00142012,73
MIP_00142024,47
MIP_00027450,47
MIP_00142039,51
MIP_00009102,51
MIP_00142040,48
MIP_00142056,41
MIP_00142063,67
MIP_00142072,69
MIP_00142078,69
MIP_00142079,135
MIP_00142085,66
MIP_00142097,69
MIP_00142102,66
MIP_00142109,48
MIP_00145526,141
MIP_00145528,45
MIP_00145532,111
MIP_00145535,143
MIP_00145537,57
MIP_00145540,83
MIP_00145541,42
MIP_00145542,67
MIP_00145543,63
MIP_00145545,142
MIP_00080481,126
MIP_00145546,99
MIP_00147554,116
MIP_00142700,99
MIP_00186242,103
MIP_00179815,107
MIP_00101851,82
MIP_00153135,102
MIP_00160149,103
MIP_00160501,110
MIP_00070191,98
MIP_00160799,122
MIP_00218033,95
MIP_00145553,88
MIP_00145554,52
MIP_00087792,52
MIP_00166831,52
MIP_00192130,52
MIP_00212727,52
MIP_00226038,52
MIP_00261539,50
MIP_00265999,51
MIP_00292066,52
MIP_00296813,52
MIP_00309757,52
MIP_00097872,52
MIP_00096389,52
MIP_00161209,52
MIP_00161212,52
MIP_00165394,52
MIP_00177402,52
MIP_00306418,52
MIP_00151512,52
MIP_00210454,52
MIP_00100797,52
MIP_00088413,52
MIP_00155342,52
MIP_00033168,52
MIP_00181170,52
MIP_00181216,52
MIP_00181420,52
MIP_00182940,52
MIP_00186498,52
MIP_00211275,52
MIP_00295008,52
MIP_00301979,52
MIP_00307590,52
MIP_00291968,52
MIP_00059020,52
MIP_00073399,52
MIP_00145555,55
MIP_00145564,140
MIP_00145566,91
MIP_00145569,66
MIP_00145571,43
MIP_00145573,142
MIP_00145574,109
MIP_00231876,114
MIP_00145577,141
MIP_00145580,79
MIP_00088990,77
MIP_00145583,40
MIP_00145585,140
MIP_00159983,145
MIP_00160686,144
MIP_00145586,108
MIP_00145587,119
MIP_00198784,132
MIP_00153118,123
MIP_00258722,135
MIP_00145589,55
MIP_00145590,140
MIP_00145591,62
MIP_00145593,53
MIP_00145594,52
MIP_00145596,82
MIP_00145598,71
MIP_00145601,140
MIP_00145603,69
MIP_00059650,69
MIP_00145605,143
MIP_00145607,45
MIP_00149657,51
MIP_00145613,53
MIP_00154352,55
MIP_00145621,122
MIP_00146057,121
MIP_00148949,123
MIP_00162881,117
MIP_00145622,98
MIP_00145623,129
MIP_00145625,116
MIP_00145629,49
MIP_00145630,78
MIP_00145632,40
MIP_00145636,140
MIP_00146879,99
MIP_00097799,95
MIP_00156344,99
MIP_00157897,98
MIP_00160815,98
MIP_00161785,99
MIP_00166968,98
MIP_00176345,101
MIP_00199417,97
MIP_00215519,99
MIP_00223393,99
MIP_00295793,98
MIP_00146880,53
MIP_00146885,47
MIP_00146887,140
MIP_00146895,41
MIP_00146910,142
MIP_00146919,140
MIP_00146907,141
MIP_00147227,140
MIP_00090204,130
MIP_00156819,145
MIP_00146922,140
MIP_00148961,141
MIP_00145688,141
MIP_00147379,143
MIP_00147385,143
MIP_00184675,156
MIP_00214524,164
MIP_00190307,153
MIP_00146921,140
MIP_00190059,152
MIP_00146926,75
MIP_00146927,90
MIP_00146929,64
MIP_00146931,141
MIP_00146935,86
MIP_00146937,128
MIP_00146951,108
MIP_00146957,143
MIP_00146960,73
MIP_00146961,142
MIP_00146963,74
MIP_00158981,83
MIP_00159434,75
MIP_00146964,137
MIP_00157846,149
MIP_00146966,71
MIP_00146968,141
MIP_00146969,47
MIP_00146970,90
MIP_00146971,49
MIP_00146972,54
MIP_00146974,50
MIP_00146975,58
MIP_00184423,91
MIP_00184424,154
MIP_00191975,155
MIP_00187499,154
MIP_00184426,154
MIP_00148054,140
MIP_00184428,67
MIP_00184432,52
MIP_00184434,138
MIP_00184436,125
MIP_00184438,127
MIP_00184444,41
MIP_00184446,156
MIP_00184447,45
MIP_00184448,97
MIP_00184450,50
MIP_00184455,156
MIP_00185364,60
MIP_00187028,63
MIP_00185368,42
MIP_00185374,44
MIP_00185383,136
MIP_00307639,128
MIP_00185387,62
MIP_00185392,79
MIP_00185402,86
MIP_00185407,58
MIP_00185412,152
MIP_00177765,151
MIP_00180964,155
MIP_00185414,69
MIP_00185415,70
MIP_00217369,71
MIP_00185420,47
MIP_00185421,41
MIP_00185422,73
MIP_00193056,71
MIP_00221962,78
MIP_00185431,53
MIP_00185432,59
MIP_00185433,155
MIP_00185435,48
MIP_00185436,43
MIP_00185439,46
MIP_00185449,51
MIP_00185451,56
MIP_00185452,89
MIP_00185458,154
MIP_00185459,120
MIP_00185463,136
MIP_00157664,137
MIP_00235169,132
MIP_00087087,132
MIP_00182335,132
MIP_00108311,117
MIP_00117898,123
MIP_00146554,129
MIP_00185438,139
MIP_00218315,133
MIP_00208950,141
MIP_00240561,136
MIP_00062737,112
MIP_00078773,118
MIP_00089099,129
MIP_00058912,114
MIP_00071491,109
MIP_00092006,110
MIP_00161883,133
MIP_00148612,134
MIP_00163552,136
MIP_00166959,120
MIP_00204705,130
MIP_00149880,136
MIP_00096913,127
MIP_00156850,121
MIP_00158604,133
MIP_00160056,135
MIP_00176954,138
MIP_00166686,137
MIP_00191941,124
MIP_00092823,109
MIP_00241463,133
MIP_00147425,133
MIP_00158879,136
MIP_00203544,116
MIP_00148453,130
MIP_00234139,136
MIP_00153068,110
MIP_00095759,101
MIP_00199655,114
MIP_00221538,118
MIP_00223420,117
MIP_00241485,96
MIP_00185464,72
MIP_00185467,61
MIP_00185468,75
MIP_00185469,41
MIP_00186143,107
MIP_00186145,48
MIP_00186146,49
MIP_00186151,154
MIP_00186165,154
MIP_00186166,55
MIP_00186173,40
MIP_00186177,140
MIP_00186178,68
MIP_00186180,153
MIP_00182216,154
MIP_00186181,150
MIP_00186187,153
MIP_00186188,43
MIP_00186189,95
MIP_00186195,80
MIP_00186196,42
MIP_00186202,42
MIP_00186204,151
MIP_00188598,152
MIP_00208659,164
MIP_00271993,185
MIP_00186207,45
MIP_00186213,124
MIP_00181726,126
MIP_00186214,44
MIP_00186215,52
MIP_00186217,146
MIP_00156179,143
MIP_00158873,144
MIP_00156219,144
MIP_00191788,147
MIP_00297551,158
MIP_00217447,147
MIP_00247107,160
MIP_00206459,147
MIP_00152379,138
MIP_00177690,150
MIP_00210886,152
MIP_00229329,144
MIP_00152053,133
MIP_00246232,157
MIP_00223885,132
MIP_00207119,142
MIP_00221365,129
MIP_00221025,147
MIP_00217323,140
MIP_00255000,154
MIP_00234892,148
MIP_00227717,148
MIP_00202296,142
MIP_00226415,145
MIP_00255195,140
MIP_00290817,145
MIP_00186219,154
MIP_00186220,154
MIP_00186222,77
MIP_00186230,49
MIP_00186234,97
MIP_00186235,58
MIP_00186236,79
MIP_00177620,79
MIP_00068095,89
MIP_00077952,82
MIP_00093952,83
MIP_00182086,84
MIP_00098110,79
MIP_00151055,75
MIP_00072378,76
MIP_00079610,77
MIP_00203566,74
MIP_00087896,84
MIP_00151806,78
MIP_00156522,78
MIP_00157447,76
MIP_00196909,77
MIP_00158412,78
MIP_00160563,80
MIP_00166162,80
MIP_00196076,73
MIP_00206979,79
MIP_00187358,79
MIP_00301586,78
MIP_00188090,78
MIP_00191607,74
MIP_00192077,75
MIP_00088921,75
MIP_00180795,75
MIP_00197212,76
MIP_00201435,78
MIP_00187936,75
MIP_00208999,77
MIP_00211180,82
MIP_00223972,78
MIP_00207511,78
MIP_00210549,77
MIP_00215292,78
MIP_00224689,78
MIP_00088374,89
MIP_00234995,82
MIP_00240816,82
MIP_00241478,93
MIP_00251128,78
MIP_00273599,79
MIP_00260056,79
MIP_00157024,80
MIP_00081241,86
MIP_00277634,77
MIP_00265187,77
MIP_00309656,78
MIP_00186238,41
MIP_00186240,72
MIP_00146535,79
MIP_00182693,80
MIP_00144287,81
MIP_00142745,74
MIP_00144616,74
MIP_00186245,87
MIP_00186247,132
MIP_00257593,132
MIP_00221905,137
MIP_00222104,138
MIP_00186250,96
MIP_00197644,100
MIP_00210546,85
MIP_00223364,101
MIP_00225356,111
MIP_00309263,114
MIP_00186254,154
MIP_00159102,147
MIP_00186255,61
MIP_00186256,86
MIP_00186257,40
MIP_00187429,60
MIP_00187431,153
MIP_00187432,55
MIP_00178822,56
MIP_00187436,97
MIP_00187438,81
MIP_00187439,152
MIP_00187441,61
MIP_00179436,58
MIP_00187443,126
MIP_00187447,64
MIP_00187450,88
MIP_00187451,56
MIP_00187453,52
MIP_00187454,93
MIP_00187461,121
MIP_00187463,48
MIP_00187464,102
MIP_00191537,107
MIP_00187465,131
MIP_00213432,66
MIP_00213434,50
MIP_00213435,57
MIP_00214246,69
MIP_00183696,69
MIP_00185809,66
MIP_00202128,69
MIP_00204026,73
MIP_00204365,69
MIP_00232980,69
MIP_00146000,70
MIP_00273677,72
MIP_00214254,82
MIP_00214255,46
MIP_00214256,51
MIP_00214259,116
MIP_00214261,69
MIP_00214264,166
MIP_00182222,154
MIP_00199577,158
MIP_00189182,155
MIP_00202089,158
MIP_00206176,162
MIP_00216137,166
MIP_00265036,183
MIP_00214383,165
MIP_00198474,158
MIP_00214266,63
MIP_00214271,69
MIP_00214272,45
MIP_00214283,58
MIP_00214287,75
MIP_00214290,71
MIP_00214291,48
MIP_00214293,79
MIP_00214294,70
MIP_00105044,71
MIP_00166239,70
MIP_00176411,70
MIP_00185295,70
MIP_00214302,52
MIP_00214307,57
MIP_00084397,57
MIP_00294655,71
MIP_00159356,57
MIP_00213766,52
MIP_00264319,56
MIP_00214308,139
MIP_00214310,157
MIP_00230886,157
MIP_00240974,167
MIP_00222482,165
MIP_00234397,167
MIP_00228511,154
MIP_00226225,158
MIP_00228381,148
MIP_00233512,166
MIP_00257822,167
MIP_00234119,164
MIP_00242368,167
MIP_00256095,166
MIP_00151905,144
MIP_00240411,165
MIP_00242617,166
MIP_00242749,166
MIP_00229073,159
MIP_00234489,165
MIP_00235515,159
MIP_00233545,159
MIP_00241269,167
MIP_00253321,165
MIP_00255177,166
MIP_00233417,166
MIP_00226280,159
MIP_00241299,168
MIP_00235494,167
MIP_00248144,153
MIP_00254480,167
MIP_00214311,140
MIP_00217592,139
MIP_00214312,165
MIP_00214313,54
MIP_00214320,82
MIP_00108561,86
MIP_00167319,88
MIP_00214325,101
MIP_00214331,133
MIP_00214332,165
MIP_00214333,71
MIP_00214334,67
MIP_00177551,67
MIP_00214337,52
MIP_00214342,163
MIP_00214347,96
MIP_00059960,96
MIP_00084505,95
MIP_00102570,97
MIP_00193584,96
MIP_00097674,95
MIP_00214349,126
MIP_00250178,139
MIP_00211502,146
MIP_00257958,146
MIP_00224964,137
MIP_00247226,126
MIP_00261829,143
MIP_00273984,146
MIP_00197806,139
MIP_00248385,123
MIP_00253004,136
MIP_00306389,143
MIP_00214350,165
MIP_00184717,155
MIP_00216668,165
MIP_00256387,173
MIP_00214351,158
MIP_00214354,53
MIP_00214355,78
MIP_00214358,41
MIP_00214359,97
MIP_00184809,90
MIP_00191648,87
MIP_00257792,102
MIP_00212445,98
MIP_00226617,91
MIP_00187805,84
MIP_00240133,93
MIP_00256245,103
MIP_00304506,96
MIP_00215752,73
MIP_00215757,65
MIP_00215758,79
MIP_00215772,51
MIP_00215775,40
MIP_00215781,89
MIP_00229726,92
MIP_00308024,99
MIP_00215786,52
MIP_00215790,48
MIP_00215791,66
MIP_00215793,95
MIP_00215795,42
MIP_00215801,49
MIP_00215802,51
MIP_00215803,77
MIP_00215804,165
MIP_00215806,164
MIP_00144252,141
MIP_00166320,144
MIP_00189876,155
MIP_00225092,169
MIP_00228447,163
MIP_00083692,134
MIP_00150691,149
MIP_00161228,147
MIP_00193235,159
MIP_00194933,157
MIP_00235755,170
MIP_00199973,155
MIP_00203218,157
MIP_00229645,167
MIP_00206957,161
MIP_00207476,161
MIP_00229873,168
MIP_00256249,174
MIP_00274493,185
MIP_00195227,157
MIP_00212064,165
MIP_00222404,169
MIP_00224311,168
MIP_00241004,172
MIP_00265002,180
MIP_00268480,181
MIP_00274805,187
MIP_00278702,189
MIP_00203257,155
MIP_00205623,160
MIP_00217598,164
MIP_00244015,176
MIP_00326255,189
MIP_00187827,152
MIP_00179042,151
MIP_00180438,151
MIP_00296886,193
MIP_00259701,181
MIP_00212980,162
MIP_00271340,181
MIP_00158974,149
MIP_00146726,143
MIP_00163187,145
MIP_00205418,160
MIP_00194946,157
MIP_00298258,192
MIP_00204807,160
MIP_00233954,170
MIP_00258814,180
MIP_00295738,192
MIP_00262843,182
MIP_00270414,184
MIP_00231311,167
MIP_00256406,173
MIP_00304216,142
MIP_00299850,194
MIP_00215809,164
MIP_00302612,194
MIP_00215811,73
MIP_00215812,45
MIP_00215814,80
MIP_00215816,69
MIP_00215818,45
MIP_00215821,138
MIP_00215824,99
MIP_00215829,54
MIP_00215830,95
MIP_00215835,44
MIP_00215836,106
MIP_00215841,41
MIP_00215842,59
MIP_00216952,56
MIP_00225189,59
MIP_00215845,75
MIP_00215846,78
MIP_00215849,84
MIP_00227784,82
MIP_00228109,81
MIP_00229179,79
MIP_00229252,80
MIP_00231601,83
MIP_00215855,108
MIP_00215858,87
MIP_00215859,71
MIP_00215862,44
MIP_00215864,40
MIP_00216922,88
MIP_00216923,58
MIP_00189650,58
MIP_00216926,139
MIP_00216929,61
MIP_00216934,54
MIP_00216935,157
MIP_00216937,45
MIP_00216947,45
MIP_00216951,41
MIP_00216959,55
MIP_00216960,67
MIP_00216966,62
MIP_00216968,89
MIP_00252362,91
MIP_00216971,50
MIP_00216975,46
MIP_00216981,94
MIP_00216985,42
MIP_00216988,53
MIP_00216989,87
MIP_00260124,93
MIP_00208365,83
MIP_00295631,106
MIP_00216997,62
MIP_00256656,51
MIP_00256660,173
MIP_00307227,198
MIP_00204621,160
MIP_00227721,168
MIP_00251516,178
MIP_00255346,173
MIP_00256663,135
MIP_00256667,58
MIP_00256668,131
MIP_00256670,59
MIP_00256674,54
MIP_00256679,55
MIP_00256682,85
MIP_00256685,103
MIP_00256687,147
MIP_00199072,150
MIP_00182618,137
MIP_00216844,150
MIP_00254894,150
MIP_00256688,130
MIP_00256694,49
MIP_00256695,54
MIP_00256697,63
MIP_00256699,98
MIP_00258141,46
MIP_00258144,59
MIP_00258145,40
MIP_00258148,180
MIP_00258149,69
MIP_00258151,104
MIP_00258154,164
MIP_00241564,164
MIP_00258159,41
MIP_00258164,137
MIP_00258165,103
MIP_00253229,105
MIP_00258167,58
MIP_00258174,44
MIP_00258176,41
MIP_00258177,67
MIP_00258179,81
MIP_00231646,82
MIP_00258184,113
MIP_00258189,84
MIP_00258190,76
MIP_00258191,61
MIP_00228200,73
MIP_00241221,70
MIP_00243113,73
MIP_00252308,60
MIP_00257344,75
MIP_00228907,60
MIP_00233116,60
MIP_00157129,64
MIP_00182855,58
MIP_00197701,59
MIP_00259833,73
MIP_00245014,60
MIP_00060135,57
MIP_00085570,57
MIP_00150585,58
MIP_00179249,56
MIP_00208188,59
MIP_00213608,57
MIP_00226193,57
MIP_00261805,57
MIP_00263265,60
MIP_00268899,60
MIP_00325975,60
MIP_00243829,61
MIP_00240596,56
MIP_00261337,58
MIP_00217076,56
MIP_00271039,59
MIP_00254469,57
MIP_00255975,76
MIP_00242460,79
MIP_00324619,56
MIP_00245639,58
MIP_00258194,166
MIP_00258196,54
MIP_00258200,78
MIP_00258201,180
MIP_00258204,103
MIP_00234243,103
MIP_00258205,57
MIP_00258214,43
MIP_00258218,89
MIP_00258220,43
MIP_00258221,70
MIP_00258223,50
MIP_00258227,156
MIP_00258230,88
MIP_00258234,79
MIP_00258242,114
MIP_00258243,78
MIP_00261736,88
MIP_00259061,180
MIP_00259063,73
MIP_00259064,67
MIP_00259069,43
MIP_00259080,55
MIP_00259081,180
MIP_00262469,183
MIP_00259083,89
MIP_00259085,42
MIP_00259087,139
MIP_00259090,76
MIP_00255117,77
MIP_00259091,50
MIP_00259093,57
MIP_00259094,58
MIP_00246530,58
MIP_00259097,114
MIP_00259098,78
MIP_00259105,181
MIP_00259113,87
MIP_00259114,96
MIP_00259118,78
MIP_00259121,98
MIP_00259123,74
MIP_00259124,69
MIP_00259128,40
MIP_00259129,67
MIP_00259132,58
MIP_00259134,52
MIP_00231371,60
MIP_00261134,54
MIP_00259139,65
MIP_00259145,131
MIP_00259146,46
MIP_00259148,150
MIP_00254140,152
MIP_00279303,164
MIP_00301889,160
MIP_00258489,173
MIP_00296121,181
MIP_00260509,145
MIP_00325837,164
MIP_00249596,176
MIP_00259151,43
MIP_00259152,92
MIP_00245190,93
MIP_00215703,90
MIP_00250596,92
MIP_00259155,95
MIP_00259157,40
MIP_00259158,44
MIP_00259169,59
MIP_00259172,101
MIP_00259173,136
MIP_00259174,46
MIP_00259178,55
MIP_00259180,42
MIP_00259186,61
MIP_00259188,61
MIP_00259189,108
MIP_00216015,125
MIP_00224560,119
MIP_00209114,127
MIP_00241497,127
MIP_00262537,106
MIP_00259190,69
MIP_00260375,79
MIP_00260383,56
MIP_00260384,114
MIP_00324394,118
MIP_00260387,73
MIP_00267836,57
MIP_00267841,48
MIP_00267846,113
MIP_00251538,108
MIP_00290601,99
MIP_00267847,72
MIP_00267848,184
MIP_00267855,54
MIP_00267863,77
MIP_00267866,95
MIP_00220572,99
MIP_00267869,43
MIP_00267870,76
MIP_00268795,109
MIP_00268796,91
MIP_00268804,76
MIP_00268805,90
MIP_00268806,50
MIP_00268812,62
MIP_00268816,54
MIP_00268820,140
MIP_00255963,141
MIP_00261467,141
MIP_00191576,136
MIP_00248542,133
MIP_00261752,156
MIP_00262736,140
MIP_00262952,142
MIP_00271664,157
MIP_00246404,135
MIP_00263760,149
MIP_00265548,132
MIP_00290652,151
MIP_00241258,144
MIP_00279933,140
MIP_00263895,115
MIP_00265012,150
MIP_00272863,145
MIP_00290742,165
MIP_00290948,144
MIP_00291504,142
MIP_00268822,128
MIP_00268823,67
MIP_00268824,103
MIP_00268825,56
MIP_00268827,78
MIP_00268832,96
MIP_00242494,94
MIP_00268837,184
MIP_00310706,199
MIP_00245846,176
MIP_00304752,191
MIP_00268838,57
MIP_00268841,82
MIP_00268844,91
MIP_00268845,153
MIP_00268850,56
MIP_00268853,72
MIP_00268861,185
MIP_00301664,194
MIP_00268862,64
MIP_00268863,179
MIP_00268866,68
MIP_00268868,168
MIP_00313251,175
MIP_00274573,175
MIP_00291552,172
MIP_00268872,109
MIP_00268876,140
MIP_00268877,56
MIP_00268878,75
MIP_00268881,64
MIP_00268882,136
MIP_00267519,140
MIP_00268885,65
MIP_00268888,50
MIP_00268890,78
MIP_00268891,89
MIP_00268895,57
MIP_00268897,104
MIP_00268902,45
MIP_00268905,184
MIP_00268908,81
MIP_00269735,181
MIP_00269736,40
MIP_00206846,42
MIP_00269741,55
MIP_00269743,172
MIP_00269747,151
MIP_00269749,55
MIP_00269751,181
MIP_00243943,175
MIP_00269753,46
MIP_00269755,94
MIP_00258509,81
MIP_00261834,97
MIP_00269761,41
MIP_00269763,184
MIP_00269764,113
MIP_00269766,81
MIP_00269768,61
MIP_00269777,124
MIP_00269780,60
MIP_00247622,59
MIP_00254864,60
MIP_00246459,60
MIP_00265225,59
MIP_00269784,53
MIP_00269785,46
MIP_00269788,181
MIP_00269789,67
MIP_00269790,41
MIP_00269793,50
MIP_00260751,56
MIP_00260255,67
MIP_00269794,106
MIP_00269796,52
MIP_00268078,59
MIP_00269797,180
MIP_00261289,180
MIP_00269800,46
MIP_00269808,93
MIP_00252123,90
MIP_00300561,105
MIP_00252814,91
MIP_00264027,101
MIP_00265898,95
MIP_00266925,94
MIP_00298151,102
MIP_00303381,107
MIP_00301456,107
MIP_00313361,98
MIP_00269811,53
MIP_00269812,53
MIP_00269813,84
MIP_00269815,73
MIP_00280124,88
MIP_00296953,83
MIP_00291517,82
MIP_00292336,82
MIP_00296923,83
MIP_00306377,83
MIP_00278129,83
MIP_00290799,82
MIP_00300366,80
MIP_00300776,83
MIP_00301344,82
MIP_00303345,81
MIP_00251585,80
MIP_00313220,84
MIP_00305574,83
MIP_00248912,81
MIP_00264777,70
MIP_00272896,83
MIP_00301120,82
MIP_00308075,80
MIP_00308243,86
MIP_00312749,81
MIP_00251338,81
MIP_00248759,80
MIP_00249024,80
MIP_00251134,79
MIP_00264958,83
MIP_00272881,78
MIP_00271824,78
MIP_00271528,82
MIP_00291163,82
MIP_00308557,81
MIP_00295937,91
MIP_00310756,89
MIP_00312553,87
MIP_00295516,83
MIP_00301521,84
MIP_00312929,78
MIP_00301607,81
MIP_00278993,82
MIP_00292346,81
MIP_00297771,81
MIP_00298464,81
MIP_00302763,85
MIP_00311974,75
MIP_00302844,82
MIP_00269816,185
MIP_00269818,95
MIP_00092308,93
MIP_00199280,97
MIP_00204389,99
MIP_00235159,99
MIP_00253313,99
MIP_00268531,99
MIP_00270134,95
MIP_00279006,98
MIP_00326308,96
MIP_00269819,44
MIP_00269820,96
MIP_00269824,140
MIP_00269826,150
MIP_00269827,140
MIP_00084617,115
MIP_00227376,140
MIP_00193626,134
MIP_00269830,62
MIP_00252128,62
MIP_00254075,62
MIP_00258755,62
MIP_00269831,61
MIP_00269832,48
MIP_00263815,46
MIP_00270446,48
MIP_00271881,49
MIP_00313212,51
MIP_00269840,66
MIP_00269841,48
MIP_00269845,132
MIP_00269848,57
MIP_00269851,181
MIP_00270774,75
MIP_00270775,84
MIP_00270777,153
MIP_00255024,79
MIP_00255025,98
MIP_00255028,51
MIP_00255034,106
MIP_00255036,53
MIP_00252980,55
MIP_00255039,172
MIP_00240432,174
MIP_00227547,168
MIP_00227457,168
MIP_00227741,169
MIP_00233205,171
MIP_00204331,161
MIP_00233566,170
MIP_00256328,175
MIP_00255292,172
MIP_00257657,173
MIP_00245039,176
MIP_00195312,157
MIP_00212303,166
MIP_00255229,173
MIP_00255040,89
