Cluster,nMem
MIP_00166767.pdb,1
MIP_00166772.pdb,1
MIP_00166774.pdb,1
MIP_00166775.pdb,1
MIP_00166781.pdb,1
MIP_00166782.pdb,1
MIP_00166783.pdb,1
MIP_00166786.pdb,1
MIP_00166790.pdb,1
MIP_00166791.pdb,1
MIP_00166794.pdb,1
MIP_00166797.pdb,1
MIP_00166798.pdb,1
MIP_00166801.pdb,16
MIP_00166802.pdb,1
MIP_00166804.pdb,10
MIP_00166807.pdb,1
MIP_00166808.pdb,1
MIP_00166812.pdb,1
MIP_00166813.pdb,1
MIP_00166814.pdb,1
MIP_00166816.pdb,1
MIP_00166819.pdb,1
MIP_00166821.pdb,1
MIP_00166830.pdb,1
MIP_00166832.pdb,1
MIP_00166834.pdb,1
MIP_00166835.pdb,1
MIP_00166836.pdb,1
MIP_00166838.pdb,1
MIP_00166842.pdb,1
MIP_00166847.pdb,1
MIP_00166848.pdb,1
MIP_00166861.pdb,1
MIP_00166862.pdb,1
MIP_00166863.pdb,1
MIP_00166864.pdb,1
MIP_00166865.pdb,1
MIP_00166869.pdb,31
MIP_00166871.pdb,1
MIP_00166872.pdb,1
MIP_00166873.pdb,1
MIP_00166880.pdb,2
MIP_00166883.pdb,1
MIP_00166887.pdb,2
MIP_00166891.pdb,1
MIP_00166898.pdb,1
MIP_00166901.pdb,2
MIP_00166904.pdb,1
MIP_00166906.pdb,1
MIP_00166912.pdb,1
MIP_00166914.pdb,1
MIP_00166916.pdb,1
MIP_00166924.pdb,1
MIP_00166925.pdb,2
MIP_00166932.pdb,1
MIP_00166936.pdb,2
MIP_00166937.pdb,1
MIP_00166944.pdb,1
MIP_00166947.pdb,5
MIP_00166948.pdb,3
MIP_00166952.pdb,1
MIP_00166953.pdb,2
MIP_00166956.pdb,1
MIP_00166957.pdb,1
MIP_00166963.pdb,1
MIP_00166965.pdb,3
MIP_00166967.pdb,1
MIP_00166973.pdb,2
MIP_00166975.pdb,1
MIP_00166978.pdb,1
MIP_00166979.pdb,1
MIP_00166980.pdb,1
MIP_00166984.pdb,1
MIP_00166986.pdb,1
MIP_00166987.pdb,1
MIP_00166991.pdb,1
MIP_00166997.pdb,1
MIP_00167004.pdb,4
MIP_00167006.pdb,4
MIP_00167016.pdb,1
MIP_00167018.pdb,1
MIP_00167021.pdb,2
MIP_00167025.pdb,1
MIP_00167027.pdb,1
MIP_00167029.pdb,2
MIP_00167030.pdb,1
MIP_00167031.pdb,1
MIP_00167034.pdb,1
MIP_00167037.pdb,1
MIP_00167040.pdb,1
MIP_00167045.pdb,1
MIP_00167046.pdb,1
MIP_00167048.pdb,1
MIP_00167049.pdb,1
MIP_00167051.pdb,1
MIP_00167053.pdb,1
MIP_00167055.pdb,1
MIP_00167060.pdb,1
MIP_00167061.pdb,1
MIP_00167065.pdb,1
MIP_00167068.pdb,1
MIP_00167073.pdb,2
MIP_00167077.pdb,1
MIP_00167081.pdb,1
MIP_00167086.pdb,1
MIP_00167087.pdb,2
MIP_00167089.pdb,1
MIP_00167092.pdb,1
MIP_00167093.pdb,1
MIP_00167098.pdb,1
MIP_00167101.pdb,1
MIP_00167103.pdb,1
MIP_00167104.pdb,1
MIP_00167105.pdb,3
MIP_00167106.pdb,1
MIP_00167107.pdb,1
MIP_00167108.pdb,1
MIP_00167109.pdb,1
MIP_00167117.pdb,1
MIP_00167119.pdb,19
MIP_00167126.pdb,1
MIP_00167130.pdb,1
MIP_00167132.pdb,1
MIP_00167133.pdb,1
MIP_00167136.pdb,1
MIP_00167138.pdb,1
MIP_00167139.pdb,1
MIP_00167143.pdb,1
MIP_00167144.pdb,11
MIP_00167145.pdb,1
MIP_00167147.pdb,1
MIP_00167150.pdb,1
MIP_00167151.pdb,1
MIP_00167152.pdb,5
MIP_00167154.pdb,1
MIP_00167155.pdb,1
MIP_00167160.pdb,1
MIP_00167161.pdb,1
MIP_00167171.pdb,1
MIP_00167174.pdb,1
MIP_00167178.pdb,3
MIP_00167179.pdb,1
MIP_00167181.pdb,1
MIP_00167182.pdb,2
MIP_00167183.pdb,3
MIP_00167188.pdb,1
MIP_00167190.pdb,1
MIP_00167193.pdb,1
MIP_00167197.pdb,1
MIP_00167198.pdb,1
MIP_00167199.pdb,1
MIP_00167208.pdb,1
MIP_00167209.pdb,24
MIP_00167211.pdb,25
MIP_00167212.pdb,1
MIP_00167213.pdb,1
MIP_00167214.pdb,1
MIP_00167216.pdb,1
MIP_00167217.pdb,1
MIP_00167223.pdb,2
MIP_00167224.pdb,1
MIP_00167225.pdb,2
MIP_00167228.pdb,1
MIP_00167232.pdb,1
MIP_00167234.pdb,46
MIP_00167235.pdb,1
MIP_00167242.pdb,4
MIP_00167243.pdb,1
MIP_00167244.pdb,1
MIP_00167245.pdb,7
MIP_00167246.pdb,1
MIP_00167247.pdb,2
MIP_00167252.pdb,1
MIP_00167255.pdb,2
MIP_00167256.pdb,2
MIP_00167258.pdb,1
MIP_00167261.pdb,1
MIP_00167267.pdb,1
MIP_00167269.pdb,1
MIP_00167271.pdb,1
MIP_00167273.pdb,1
MIP_00167274.pdb,1
MIP_00167275.pdb,1
MIP_00167276.pdb,1
MIP_00167281.pdb,1
MIP_00167286.pdb,17
MIP_00167293.pdb,4
MIP_00167295.pdb,1
MIP_00167302.pdb,2
MIP_00167305.pdb,1
MIP_00167306.pdb,1
MIP_00167314.pdb,5
MIP_00167316.pdb,1
MIP_00167327.pdb,22
MIP_00167328.pdb,2
MIP_00167332.pdb,1
MIP_00167333.pdb,1
MIP_00167336.pdb,1
MIP_00167337.pdb,1
MIP_00167339.pdb,1
MIP_00167340.pdb,1
MIP_00167341.pdb,1
MIP_00167344.pdb,1
MIP_00167356.pdb,1
MIP_00167357.pdb,8
MIP_00167358.pdb,1
MIP_00167359.pdb,1
MIP_00167361.pdb,1
MIP_00167362.pdb,2
MIP_00167367.pdb,6
MIP_00167373.pdb,1
MIP_00167374.pdb,1
MIP_00167377.pdb,1
MIP_00167378.pdb,1
MIP_00167388.pdb,1
MIP_00167389.pdb,1
MIP_00167392.pdb,1
MIP_00167393.pdb,1
MIP_00167396.pdb,1
MIP_00167397.pdb,1
MIP_00167398.pdb,1
MIP_00167401.pdb,1
MIP_00167402.pdb,1
MIP_00167403.pdb,1
MIP_00167407.pdb,1
MIP_00167408.pdb,1
MIP_00167409.pdb,2
MIP_00167416.pdb,1
MIP_00167421.pdb,1
MIP_00167423.pdb,23
MIP_00167424.pdb,3
MIP_00167425.pdb,1
MIP_00167427.pdb,12
MIP_00167428.pdb,1
MIP_00167429.pdb,1
MIP_00167430.pdb,5
MIP_00167431.pdb,27
MIP_00167434.pdb,1
MIP_00167435.pdb,2
MIP_00167440.pdb,1
MIP_00167441.pdb,1
MIP_00167444.pdb,6
MIP_00167448.pdb,2
MIP_00167449.pdb,1
MIP_00167450.pdb,5
MIP_00167455.pdb,4
MIP_00167458.pdb,1
MIP_00167459.pdb,1
MIP_00167460.pdb,1
MIP_00167461.pdb,1
MIP_00167463.pdb,1
MIP_00167466.pdb,1
MIP_00167468.pdb,1
MIP_00167472.pdb,1
MIP_00167482.pdb,1
MIP_00167484.pdb,1
MIP_00167485.pdb,1
MIP_00167487.pdb,1
MIP_00167489.pdb,1
MIP_00167494.pdb,1
MIP_00167498.pdb,1
MIP_00167511.pdb,1
MIP_00167513.pdb,1
MIP_00167517.pdb,1
MIP_00167519.pdb,1
MIP_00167520.pdb,1
MIP_00167522.pdb,1
MIP_00167525.pdb,1
MIP_00167528.pdb,1
MIP_00167530.pdb,1
MIP_00167531.pdb,2
MIP_00167532.pdb,1
MIP_00167533.pdb,1
MIP_00176029.pdb,1
MIP_00176030.pdb,1
MIP_00176032.pdb,1
MIP_00176036.pdb,1
MIP_00176037.pdb,1
MIP_00176038.pdb,1
MIP_00176040.pdb,1
MIP_00176044.pdb,1
MIP_00176045.pdb,1
MIP_00176046.pdb,1
MIP_00176052.pdb,1
MIP_00176054.pdb,19
MIP_00176055.pdb,1
MIP_00176057.pdb,1
MIP_00176058.pdb,2
MIP_00176059.pdb,1
MIP_00176063.pdb,3
MIP_00176066.pdb,1
MIP_00176067.pdb,1
MIP_00176069.pdb,3
MIP_00176071.pdb,6
MIP_00176073.pdb,1
MIP_00176075.pdb,1
MIP_00176076.pdb,1
MIP_00176077.pdb,1
MIP_00176083.pdb,1
MIP_00176087.pdb,1
MIP_00176090.pdb,1
MIP_00176100.pdb,1
MIP_00176101.pdb,1
MIP_00176105.pdb,1
MIP_00176107.pdb,1
MIP_00176109.pdb,1
MIP_00176111.pdb,1
MIP_00176113.pdb,1
MIP_00176119.pdb,5
MIP_00176124.pdb,1
MIP_00176125.pdb,1
MIP_00176128.pdb,1
MIP_00176129.pdb,2
MIP_00176131.pdb,1
MIP_00176135.pdb,2
MIP_00176142.pdb,1
MIP_00176145.pdb,1
MIP_00176146.pdb,1
MIP_00176148.pdb,1
MIP_00176149.pdb,1
MIP_00176150.pdb,1
MIP_00176154.pdb,1
MIP_00176155.pdb,2
MIP_00176160.pdb,1
MIP_00176161.pdb,1
MIP_00176162.pdb,1
MIP_00176163.pdb,1
MIP_00176166.pdb,9
MIP_00176167.pdb,17
MIP_00176168.pdb,1
MIP_00176175.pdb,1
MIP_00176176.pdb,1
MIP_00176180.pdb,1
MIP_00176186.pdb,1
MIP_00176189.pdb,2
MIP_00176193.pdb,1
MIP_00176194.pdb,1
MIP_00176195.pdb,1
MIP_00176200.pdb,1
MIP_00176210.pdb,1
MIP_00176212.pdb,16
MIP_00176213.pdb,1
MIP_00176217.pdb,1
MIP_00176221.pdb,1
MIP_00176222.pdb,1
MIP_00176229.pdb,2
MIP_00176231.pdb,1
MIP_00176232.pdb,2
MIP_00176233.pdb,1
MIP_00176234.pdb,1
MIP_00176244.pdb,2
MIP_00176246.pdb,1
MIP_00176248.pdb,1
MIP_00176249.pdb,2
MIP_00176251.pdb,1
MIP_00176257.pdb,1
MIP_00176258.pdb,1
MIP_00176259.pdb,1
MIP_00176260.pdb,1
MIP_00176262.pdb,1
MIP_00176263.pdb,1
MIP_00176268.pdb,1
MIP_00176270.pdb,1
MIP_00176272.pdb,1
MIP_00176281.pdb,1
MIP_00176285.pdb,2
MIP_00176289.pdb,3
MIP_00176293.pdb,2
MIP_00176294.pdb,1
MIP_00176296.pdb,1
MIP_00176297.pdb,1
MIP_00176298.pdb,1
MIP_00176300.pdb,3
MIP_00176301.pdb,1
MIP_00176305.pdb,3
MIP_00176317.pdb,1
MIP_00176319.pdb,1
MIP_00176320.pdb,1
MIP_00176323.pdb,1
MIP_00176324.pdb,1
MIP_00176328.pdb,1
MIP_00176329.pdb,1
MIP_00176332.pdb,7
MIP_00176336.pdb,1
MIP_00176342.pdb,1
MIP_00176352.pdb,1
MIP_00176354.pdb,2
MIP_00176356.pdb,1
MIP_00176357.pdb,1
MIP_00176360.pdb,1
MIP_00176361.pdb,1
MIP_00176364.pdb,1
MIP_00176365.pdb,1
MIP_00176368.pdb,4
MIP_00176369.pdb,1
MIP_00176373.pdb,1
MIP_00176379.pdb,1
MIP_00176382.pdb,1
MIP_00176384.pdb,1
MIP_00176394.pdb,1
MIP_00176396.pdb,7
MIP_00176398.pdb,4
MIP_00176400.pdb,1
MIP_00176401.pdb,1
MIP_00176404.pdb,2
MIP_00176406.pdb,22
MIP_00176407.pdb,1
MIP_00176409.pdb,1
MIP_00176410.pdb,1
MIP_00176411.pdb,4
MIP_00176416.pdb,3
MIP_00176419.pdb,1
MIP_00176422.pdb,1
MIP_00176425.pdb,1
MIP_00176430.pdb,1
MIP_00176431.pdb,1
MIP_00176437.pdb,1
MIP_00176438.pdb,1
MIP_00176439.pdb,1
MIP_00176441.pdb,8
MIP_00176443.pdb,2
MIP_00176447.pdb,1
MIP_00176448.pdb,1
MIP_00176454.pdb,1
MIP_00176455.pdb,1
MIP_00176456.pdb,1
MIP_00176462.pdb,1
MIP_00176465.pdb,1
MIP_00176473.pdb,1
MIP_00176474.pdb,1
MIP_00176477.pdb,1
MIP_00176481.pdb,1
MIP_00176482.pdb,1
MIP_00176483.pdb,1
MIP_00176485.pdb,1
MIP_00176487.pdb,1
MIP_00176488.pdb,1
MIP_00176489.pdb,1
MIP_00176490.pdb,1
MIP_00176492.pdb,1
MIP_00176494.pdb,5
MIP_00176496.pdb,1
MIP_00176498.pdb,2
MIP_00176501.pdb,1
MIP_00176504.pdb,1
MIP_00176505.pdb,7
MIP_00176512.pdb,1
MIP_00176513.pdb,1
MIP_00176514.pdb,1
MIP_00176524.pdb,1
MIP_00176526.pdb,1
MIP_00176527.pdb,1
MIP_00176529.pdb,1
MIP_00176540.pdb,1
MIP_00176543.pdb,1
MIP_00176544.pdb,2
MIP_00176547.pdb,54
MIP_00176555.pdb,1
MIP_00176556.pdb,1
MIP_00176561.pdb,1
MIP_00176563.pdb,1
MIP_00176564.pdb,1
MIP_00176566.pdb,1
MIP_00176573.pdb,1
MIP_00176583.pdb,1
MIP_00176584.pdb,1
MIP_00176587.pdb,1
MIP_00176592.pdb,1
MIP_00176594.pdb,1
MIP_00176596.pdb,2
MIP_00176600.pdb,1
MIP_00176606.pdb,10
MIP_00176607.pdb,1
MIP_00176612.pdb,1
MIP_00176615.pdb,1
MIP_00176616.pdb,1
MIP_00176618.pdb,1
MIP_00176619.pdb,1
MIP_00176620.pdb,1
MIP_00176624.pdb,1
MIP_00176626.pdb,1
MIP_00176627.pdb,3
MIP_00176635.pdb,1
MIP_00176638.pdb,1
MIP_00176643.pdb,1
MIP_00176646.pdb,1
MIP_00176647.pdb,1
MIP_00176650.pdb,1
MIP_00176652.pdb,1
MIP_00176655.pdb,1
MIP_00176656.pdb,1
MIP_00176660.pdb,1
MIP_00176661.pdb,1
MIP_00176663.pdb,47
MIP_00176664.pdb,1
MIP_00176669.pdb,1
MIP_00176670.pdb,1
MIP_00176676.pdb,2
MIP_00176677.pdb,1
MIP_00176679.pdb,1
MIP_00176682.pdb,1
MIP_00176689.pdb,1
MIP_00176692.pdb,1
MIP_00176697.pdb,1
MIP_00176699.pdb,1
MIP_00176700.pdb,1
MIP_00176702.pdb,1
MIP_00176703.pdb,1
MIP_00176706.pdb,1
MIP_00176707.pdb,1
MIP_00176708.pdb,1
MIP_00176709.pdb,1
MIP_00176714.pdb,1
MIP_00176716.pdb,1
MIP_00176720.pdb,1
MIP_00176721.pdb,1
MIP_00176723.pdb,8
MIP_00176725.pdb,1
MIP_00176726.pdb,1
MIP_00176727.pdb,1
MIP_00176728.pdb,1
MIP_00176729.pdb,1
MIP_00176734.pdb,1
MIP_00176735.pdb,1
MIP_00176736.pdb,2
MIP_00176737.pdb,1
MIP_00176738.pdb,3
MIP_00176742.pdb,1
MIP_00176743.pdb,1
MIP_00176749.pdb,1
MIP_00176751.pdb,2
MIP_00176752.pdb,1
MIP_00176754.pdb,2
MIP_00176755.pdb,1
MIP_00176756.pdb,3
MIP_00176759.pdb,6
MIP_00176761.pdb,1
MIP_00176762.pdb,1
MIP_00176763.pdb,1
MIP_00176771.pdb,1
MIP_00176774.pdb,1
MIP_00176783.pdb,1
MIP_00176784.pdb,1
MIP_00176785.pdb,1
MIP_00176791.pdb,1
MIP_00176794.pdb,1
MIP_00176797.pdb,1
MIP_00176798.pdb,1
MIP_00176801.pdb,1
MIP_00176803.pdb,1
MIP_00176806.pdb,2
MIP_00176811.pdb,1
MIP_00176822.pdb,1
MIP_00176828.pdb,1
MIP_00176830.pdb,1
MIP_00176831.pdb,4
MIP_00176841.pdb,1
MIP_00176843.pdb,1
MIP_00176852.pdb,1
MIP_00176857.pdb,2
MIP_00176859.pdb,2
MIP_00176863.pdb,2
MIP_00176866.pdb,1
MIP_00176867.pdb,1
MIP_00176868.pdb,1
MIP_00176870.pdb,2
MIP_00176871.pdb,1
MIP_00176880.pdb,1
MIP_00176882.pdb,1
MIP_00176886.pdb,1
MIP_00176889.pdb,1
MIP_00176897.pdb,1
MIP_00176898.pdb,23
MIP_00176902.pdb,1
MIP_00176904.pdb,1
MIP_00176905.pdb,1
MIP_00176906.pdb,1
MIP_00176907.pdb,1
MIP_00176908.pdb,1
MIP_00176912.pdb,1
MIP_00176914.pdb,1
MIP_00176921.pdb,1
MIP_00176922.pdb,1
MIP_00176925.pdb,1
MIP_00176926.pdb,1
MIP_00176927.pdb,1
MIP_00176929.pdb,1
MIP_00176930.pdb,1
MIP_00176931.pdb,1
MIP_00176935.pdb,1
MIP_00176936.pdb,1
MIP_00176937.pdb,1
MIP_00176938.pdb,1
MIP_00176940.pdb,3
MIP_00176941.pdb,2
MIP_00176943.pdb,1
MIP_00176946.pdb,1
MIP_00176948.pdb,1
MIP_00176950.pdb,1
MIP_00176956.pdb,1
MIP_00176960.pdb,1
MIP_00176961.pdb,1
MIP_00176962.pdb,1
MIP_00176967.pdb,1
MIP_00176968.pdb,1
MIP_00176969.pdb,1
MIP_00176973.pdb,1
MIP_00176975.pdb,1
MIP_00176976.pdb,1
MIP_00176977.pdb,1
MIP_00176983.pdb,16
MIP_00176985.pdb,2
MIP_00176989.pdb,1
MIP_00176995.pdb,1
MIP_00176996.pdb,1
MIP_00177011.pdb,5
MIP_00177012.pdb,1
MIP_00177013.pdb,1
MIP_00177019.pdb,1
MIP_00177021.pdb,1
MIP_00177023.pdb,1
MIP_00177030.pdb,1
MIP_00177033.pdb,1
MIP_00177034.pdb,2
MIP_00177037.pdb,3
MIP_00177042.pdb,1
MIP_00177043.pdb,1
MIP_00177045.pdb,1
MIP_00177046.pdb,1
MIP_00177055.pdb,2
MIP_00177056.pdb,6
MIP_00177062.pdb,1
MIP_00177067.pdb,2
MIP_00177068.pdb,1
MIP_00177070.pdb,4
MIP_00177072.pdb,1
MIP_00177075.pdb,1
MIP_00177081.pdb,1
MIP_00177085.pdb,1
MIP_00177086.pdb,1
MIP_00177087.pdb,1
MIP_00177088.pdb,1
MIP_00177089.pdb,1
MIP_00177090.pdb,1
MIP_00177096.pdb,1
MIP_00177100.pdb,1
MIP_00177102.pdb,3
MIP_00177103.pdb,1
MIP_00177110.pdb,1
MIP_00177112.pdb,6
MIP_00177120.pdb,2
MIP_00177127.pdb,1
MIP_00177128.pdb,1
MIP_00177130.pdb,1
MIP_00177134.pdb,1
MIP_00177140.pdb,1
MIP_00177143.pdb,1
MIP_00177145.pdb,1
MIP_00177147.pdb,1
MIP_00177152.pdb,2
MIP_00177153.pdb,1
MIP_00177154.pdb,1
MIP_00177157.pdb,1
MIP_00177162.pdb,1
MIP_00177163.pdb,1
MIP_00177164.pdb,8
MIP_00177170.pdb,1
MIP_00177173.pdb,1
MIP_00177174.pdb,1
MIP_00177179.pdb,3
MIP_00177181.pdb,1
MIP_00177183.pdb,1
MIP_00177187.pdb,1
MIP_00177194.pdb,1
MIP_00177195.pdb,1
MIP_00177200.pdb,2
MIP_00177201.pdb,1
MIP_00177202.pdb,1
MIP_00177203.pdb,1
MIP_00177205.pdb,2
MIP_00177206.pdb,1
MIP_00177212.pdb,1
MIP_00177213.pdb,1
MIP_00177216.pdb,1
MIP_00177224.pdb,1
MIP_00177231.pdb,1
MIP_00177238.pdb,1
MIP_00177242.pdb,1
MIP_00177243.pdb,1
MIP_00177246.pdb,5
MIP_00177249.pdb,1
MIP_00177251.pdb,1
MIP_00177252.pdb,5
MIP_00177256.pdb,1
MIP_00177258.pdb,2
MIP_00177263.pdb,1
MIP_00177266.pdb,14
MIP_00177270.pdb,1
MIP_00177274.pdb,1
MIP_00177279.pdb,1
MIP_00177280.pdb,1
MIP_00177281.pdb,4
MIP_00177283.pdb,1
MIP_00177285.pdb,5
MIP_00177288.pdb,1
MIP_00177290.pdb,2
MIP_00177291.pdb,1
MIP_00177294.pdb,1
MIP_00177295.pdb,1
MIP_00177298.pdb,1
MIP_00177307.pdb,2
MIP_00177308.pdb,1
MIP_00177309.pdb,1
MIP_00177311.pdb,1
MIP_00177312.pdb,1
MIP_00177313.pdb,1
MIP_00177316.pdb,2
MIP_00177317.pdb,3
MIP_00177318.pdb,1
MIP_00177320.pdb,1
MIP_00177322.pdb,1
MIP_00177323.pdb,2
MIP_00177329.pdb,1
MIP_00177330.pdb,1
MIP_00177331.pdb,1
MIP_00177332.pdb,1
MIP_00177336.pdb,1
MIP_00177339.pdb,1
MIP_00177348.pdb,1
MIP_00177374.pdb,1
MIP_00177377.pdb,1
MIP_00177381.pdb,1
MIP_00177383.pdb,1
MIP_00177384.pdb,1
MIP_00177385.pdb,1
MIP_00177390.pdb,1
MIP_00177391.pdb,1
MIP_00177393.pdb,1
MIP_00177396.pdb,1
MIP_00177400.pdb,1
MIP_00177401.pdb,1
MIP_00177403.pdb,1
MIP_00177405.pdb,2
MIP_00177409.pdb,1
MIP_00177411.pdb,1
MIP_00177412.pdb,1
MIP_00177414.pdb,1
MIP_00177418.pdb,1
MIP_00177422.pdb,3
MIP_00177430.pdb,1
MIP_00177431.pdb,2
MIP_00177432.pdb,1
MIP_00177434.pdb,1
MIP_00177435.pdb,2
MIP_00177436.pdb,1
MIP_00177439.pdb,1
MIP_00177440.pdb,1
MIP_00177443.pdb,1
MIP_00177448.pdb,1
MIP_00177449.pdb,1
MIP_00177451.pdb,6
MIP_00177452.pdb,1
MIP_00177453.pdb,1
MIP_00177457.pdb,1
MIP_00177458.pdb,3
MIP_00177461.pdb,1
MIP_00177462.pdb,1
MIP_00177468.pdb,1
MIP_00177470.pdb,1
MIP_00177472.pdb,1
MIP_00177475.pdb,1
MIP_00177482.pdb,1
MIP_00177484.pdb,1
MIP_00177485.pdb,1
MIP_00177493.pdb,1
MIP_00177494.pdb,1
MIP_00177495.pdb,3
MIP_00177496.pdb,1
MIP_00177497.pdb,1
MIP_00177498.pdb,1
MIP_00177499.pdb,3
MIP_00177503.pdb,1
MIP_00177504.pdb,1
MIP_00177507.pdb,1
MIP_00177511.pdb,1
MIP_00177513.pdb,2
MIP_00177516.pdb,4
MIP_00177517.pdb,3
MIP_00177520.pdb,1
MIP_00177521.pdb,2
MIP_00177522.pdb,1
MIP_00177523.pdb,1
MIP_00177526.pdb,1
MIP_00177532.pdb,1
MIP_00177535.pdb,1
MIP_00177540.pdb,1
MIP_00177543.pdb,1
MIP_00177544.pdb,1
MIP_00177547.pdb,1
MIP_00177552.pdb,1
MIP_00177556.pdb,1
MIP_00177557.pdb,1
MIP_00177558.pdb,1
MIP_00177563.pdb,1
MIP_00177571.pdb,1
MIP_00177577.pdb,7
MIP_00177579.pdb,1
MIP_00177581.pdb,1
MIP_00177584.pdb,5
MIP_00177586.pdb,1
MIP_00177589.pdb,1
MIP_00177591.pdb,1
MIP_00177592.pdb,1
MIP_00177596.pdb,1
MIP_00177600.pdb,4
MIP_00177601.pdb,1
MIP_00177605.pdb,1
MIP_00177608.pdb,3
MIP_00177609.pdb,2
MIP_00177610.pdb,1
MIP_00177615.pdb,1
MIP_00177617.pdb,1
MIP_00177619.pdb,1
MIP_00177625.pdb,3
MIP_00177627.pdb,1
MIP_00177630.pdb,1
MIP_00177638.pdb,1
MIP_00177639.pdb,1
MIP_00177641.pdb,1
MIP_00177647.pdb,1
MIP_00177650.pdb,1
MIP_00177653.pdb,2
MIP_00177656.pdb,1
MIP_00177657.pdb,1
MIP_00177665.pdb,1
MIP_00177667.pdb,1
MIP_00177668.pdb,1
MIP_00177669.pdb,1
MIP_00177670.pdb,1
MIP_00177681.pdb,1
MIP_00177684.pdb,1
MIP_00177686.pdb,1
MIP_00177687.pdb,1
MIP_00177693.pdb,1
MIP_00177697.pdb,1
MIP_00177699.pdb,1
MIP_00177701.pdb,2
MIP_00177707.pdb,1
MIP_00177709.pdb,2
MIP_00177711.pdb,1
MIP_00177712.pdb,1
MIP_00177716.pdb,2
MIP_00177717.pdb,3
MIP_00177719.pdb,43
MIP_00177720.pdb,1
MIP_00177721.pdb,1
MIP_00177722.pdb,1
MIP_00177724.pdb,1
MIP_00177729.pdb,6
MIP_00177737.pdb,3
MIP_00177738.pdb,1
MIP_00177739.pdb,1
MIP_00177742.pdb,2
MIP_00177744.pdb,1
MIP_00177747.pdb,1
MIP_00177748.pdb,1
MIP_00177751.pdb,1
MIP_00177752.pdb,1
MIP_00177753.pdb,1
MIP_00177758.pdb,1
MIP_00177759.pdb,1
MIP_00177760.pdb,1
MIP_00177761.pdb,1
MIP_00177764.pdb,1
MIP_00177768.pdb,2
MIP_00177773.pdb,1
MIP_00177776.pdb,1
MIP_00177777.pdb,1
MIP_00177780.pdb,10
MIP_00177781.pdb,1
MIP_00177783.pdb,1
MIP_00177784.pdb,1
MIP_00177785.pdb,1
MIP_00177786.pdb,10
MIP_00177789.pdb,1
MIP_00177795.pdb,1
MIP_00177797.pdb,1
MIP_00177800.pdb,1
MIP_00177813.pdb,2
MIP_00177817.pdb,1
MIP_00177820.pdb,1
MIP_00177825.pdb,2
MIP_00177827.pdb,1
MIP_00177829.pdb,1
MIP_00177830.pdb,1
MIP_00177831.pdb,1
MIP_00177833.pdb,1
MIP_00177834.pdb,1
MIP_00177836.pdb,1
MIP_00177839.pdb,1
MIP_00177843.pdb,1
MIP_00177844.pdb,2
MIP_00177845.pdb,26
MIP_00177846.pdb,1
MIP_00177847.pdb,5
MIP_00177850.pdb,1
MIP_00177853.pdb,2
MIP_00177855.pdb,2
MIP_00177856.pdb,2
MIP_00177857.pdb,1
MIP_00177862.pdb,2
MIP_00177863.pdb,1
MIP_00177864.pdb,1
MIP_00177867.pdb,1
MIP_00177868.pdb,1
MIP_00177869.pdb,1
MIP_00177883.pdb,1
MIP_00177885.pdb,1
MIP_00177889.pdb,4
MIP_00177891.pdb,3
MIP_00177893.pdb,1
MIP_00177894.pdb,7
MIP_00177899.pdb,2
MIP_00177900.pdb,1
MIP_00177903.pdb,1
MIP_00177904.pdb,18
MIP_00177908.pdb,4
MIP_00177913.pdb,2
MIP_00177916.pdb,1
MIP_00177922.pdb,3
MIP_00177924.pdb,1
MIP_00177925.pdb,2
MIP_00177926.pdb,1
MIP_00177927.pdb,1
MIP_00177928.pdb,1
MIP_00177935.pdb,1
MIP_00177936.pdb,1
MIP_00177937.pdb,1
MIP_00177938.pdb,1
MIP_00177941.pdb,1
MIP_00177942.pdb,1
MIP_00177943.pdb,5
MIP_00177944.pdb,1
MIP_00177945.pdb,1
MIP_00177946.pdb,6
MIP_00177952.pdb,1
MIP_00177953.pdb,1
MIP_00177963.pdb,1
MIP_00177964.pdb,1
MIP_00177967.pdb,64
MIP_00177970.pdb,1
MIP_00177977.pdb,1
MIP_00177980.pdb,2
MIP_00177983.pdb,1
MIP_00177987.pdb,2
MIP_00177989.pdb,1
MIP_00177994.pdb,1
MIP_00178001.pdb,1
MIP_00178002.pdb,1
MIP_00178003.pdb,1
MIP_00178004.pdb,3
MIP_00178007.pdb,1
MIP_00178012.pdb,7
MIP_00178015.pdb,2
MIP_00178018.pdb,1
MIP_00178021.pdb,15
MIP_00178022.pdb,1
MIP_00178035.pdb,4
MIP_00178042.pdb,1
MIP_00178043.pdb,1
MIP_00178046.pdb,1
MIP_00178048.pdb,1
MIP_00178049.pdb,2
MIP_00178053.pdb,1
MIP_00178056.pdb,4
MIP_00178057.pdb,2
MIP_00178062.pdb,2
MIP_00178064.pdb,2
MIP_00178067.pdb,1
MIP_00178068.pdb,3
MIP_00178069.pdb,1
MIP_00178070.pdb,9
MIP_00178073.pdb,1
MIP_00178077.pdb,3
MIP_00178079.pdb,1
MIP_00178081.pdb,1
MIP_00178082.pdb,1
MIP_00178089.pdb,1
MIP_00178091.pdb,1
MIP_00178092.pdb,3
MIP_00178094.pdb,1
MIP_00178097.pdb,1
MIP_00178111.pdb,1
MIP_00178112.pdb,1
MIP_00178118.pdb,1
MIP_00178119.pdb,1
MIP_00178120.pdb,1
MIP_00178121.pdb,1
